Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.4741965,0,200,1.005914,0,0,0,75,1.08
3.4765391,4,196,2.012031,0.004717482,0.007503408,0.01083506,75,9.915888
4.534751,11,189,2.992631,0.02727651,0.03386418,0.04550508,75,25.71866
5.4992627,23,177,3.925717,0.1114575,0.08066417,0.1424953,75,39.64537
6.5127388,52,148,4.778564,0.2665278,0.1653954,0.3723323,75,52.47689
7.5230713,79,121,5.526433,0.4800076,0.3778626,0.7272824,75,62.76012
8.5366062,119,81,6.174575,0.7636578,0.7412029,1.177766,75,70.68821
9.5474865,138,62,6.726454,1.181632,1.162098,1.708904,75,76.10434
10.5584519,158,42,7.210713,1.657245,1.661244,2.31061,75,79.42584
11.5687902,174,26,7.640703,2.168786,2.207379,2.990756,75,81.2951
12.5793268,183,17,8.033251,2.720542,2.762542,3.729763,75,82.10487
