Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.4135182,5,195,0.996308,0.004424169,0.01635621,0.001382089,75,0.9936009
2.4240552,13,187,1.979087,0.03066582,0.06118361,0.01428124,75,9.915888
3.4360695,23,177,2.947241,0.05720433,0.1206668,0.0550897,75,25.46271
4.4466785,36,164,3.870232,0.08925127,0.2351766,0.1637039,75,40.0721
5.7730424,56,144,4.708522,0.2198003,0.399451,0.3558697,75,52.77363
6.7773615,83,117,5.462849,0.4312081,0.6241593,0.6634603,75,63.17509
7.7774244,109,91,6.123304,0.7357283,0.9548067,1.042897,75,71.16438
8.7915649,138,62,6.695545,1.112952,1.377724,1.552742,75,76.53481
9.7946422,168,32,7.162469,1.537417,1.913229,2.186532,75,79.88295
10.7995285,178,22,7.562246,2.05482,2.489709,2.889025,75,81.72678
11.8126335,181,19,7.955331,2.580754,3.100285,3.59639,75,82.46452
12.8187147,181,19,8.345621,3.117298,3.687169,4.305572,75,82.62152
13.8261808,181,19,8.735975,3.649358,4.282493,5.013949,75,82.62349
