Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3182547,6,194,1.006662,0,0.01002203,0.01063877,75,1.08
3.3488805,14,186,2.01409,0.0227042,0.03251405,0.05328963,75,10.4471
4.3880267,22,178,2.982795,0.07866487,0.05580537,0.1389422,75,26.15693
5.3676315,39,161,3.887727,0.1584068,0.1732538,0.2399733,75,40.50588
6.3806524,62,138,4.731653,0.3061051,0.3654886,0.4148261,75,53.44487
7.3973076,91,109,5.452618,0.6077662,0.6663859,0.6960613,75,63.99703
8.39918,119,81,6.075539,0.993397,1.048185,1.065455,75,71.75925
9.4151382,147,53,6.609754,1.394866,1.575505,1.582772,75,77.15882
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.2478063,2,198,1.016747,0.009928047,0,0,75,1.08
3.2621108,12,188,2.011245,0.04555503,0.0004660574,0.02221355,75,10.1782
4.286928,18,182,2.975022,0.09057166,0.02419586,0.09280654,75,25.70243
5.2717763,33,167,3.910157,0.1571417,0.1082697,0.1789503,75,39.71705
6.2763048,61,139,4.736412,0.326217,0.306139,0.3462167,75,52.15636
7.2783465,95,105,5.428514,0.5713938,0.6546277,0.6896858,75,61.99662
