Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.7211195,4,196,1.007751,0,0.00578007,0.005366703,75,1.08
2.7332072,8,192,2.005235,0.008029336,0.02789619,0.02126743,75,10.18204
3.7428612,18,182,2.977019,0.02106974,0.07759892,0.07445303,75,25.48872
4.7545238,36,164,3.895609,0.0549278,0.1754297,0.2158713,75,40.28643
5.7676464,66,134,4.728304,0.2012493,0.3250003,0.460675,75,52.70995
6.7681632,97,103,5.434938,0.4387176,0.6098344,0.8149354,75,62.72695
7.7795989,131,69,6.034796,0.8184472,1.001577,1.271194,75,70.29097
8.7905717,155,45,6.534354,1.313401,1.506153,1.80389,75,75.25666
9.8027822,169,31,6.969278,1.883657,2.075869,2.394346,75,78.24999
10.8173913,179,21,7.376158,2.477242,2.679867,3.017542,75,79.79668
11.8188231,187,13,7.753592,3.049603,3.302798,3.691666,75,80.41032
12.8360452,187,13,8.123754,3.634602,3.941696,4.400939,75,80.55643
13.8391971,187,13,8.490349,4.202815,4.560473,5.119313,75,80.56003
14.8420787,187,13,8.855781,4.782772,5.177296,5.823,75,80.56003
15.8533253,187,13,9.225098,5.376896,5.814405,6.519098,75,80.56003
17.0928997,186,14,9.604468,5.945138,6.433068,7.233656,75,80.58234
18.1039965,186,14,9.977634,6.487106,7.070179,7.958718,75,80.71944
19.1138712,187,13,10.35029,7.067463,7.692535,8.665148,75,80.95123
20.1327315,187,13,10.7264,7.615005,8.341604,9.38483,75,81.1895
21.1484401,188,12,11.10577,8.170017,8.984433,10.09164,75,81.39024
22.1583422,190,10,11.47516,8.736772,9.60625,10.81947,75,81.54935
