Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.7208644,4,196,1.006534,0.00527493,0.0002425209,0.01138755,75,1.08
2.7297456,9,191,1.995211,0.01932723,0.01656983,0.04749719,75,9.915888
3.7417575,15,185,2.953379,0.06399572,0.059583,0.1159597,75,25.50946
4.7522856,28,172,3.880044,0.1332677,0.1334984,0.2242531,75,40.37629
5.7641239,50,150,4.732865,0.2379198,0.2892523,0.4406759,75,52.949
6.7665215,81,119,5.480683,0.4293638,0.5596244,0.7396128,75,63.20254
7.7765228,112,88,6.117639,0.6918251,0.930955,1.224983,75,71.08178
8.7871315,142,58,6.675299,1.031106,1.393135,1.786319,75,76.30154
9.7995464,165,35,7.130547,1.486881,1.95526,2.433608,75,79.55386
10.8093536,180,20,7.519925,2.004577,2.591184,3.142009,75,81.29472
11.8205305,182,18,7.89421,2.513127,3.243504,3.889336,75,82.06593
12.830345,183,17,8.260891,3.042393,3.885121,4.647145,75,82.25784
13.8416803,183,17,8.62708,3.55405,4.543406,5.409775,75,82.26205
14.85169,184,16,8.993248,4.065327,5.17971,6.191974,75,82.26205
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.7102316,2,198,1.010397,0,0,0.01179755,75,1.17
2.7214286,7,193,2.006592,0.0152521,0,0.04273591,75,10.44355
3.7326265,16,184,2.977735,0.07198861,0.009827661,0.08738915,75,25.91359
4.7424117,36,164,3.907897,0.1883431,0.07581072,0.1398687,75,40.88695
5.7530764,71,129,4.744055,0.3764349,0.232301,0.3162232,75,53.562
