Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.0697397,4,196,1.007004,0.0138966,0.00552767,0,75,1.17
3.1006635,7,193,2.016558,0.06159838,0.0234546,0,75,10.71557
4.2169799,15,185,2.979187,0.1224468,0.06358047,0.007698868,75,26.43204
5.1697525,35,165,3.875996,0.2551843,0.1736059,0.07895199,75,40.42918
6.1700775,57,143,4.708905,0.4516764,0.3438767,0.2142137,75,53.17799
7.1750251,84,116,5.439473,0.7429677,0.6246976,0.4585556,75,63.71661
8.1862936,111,89,6.085146,1.086966,1.009038,0.8283117,75,71.86893
9.2002099,134,66,6.644351,1.469271,1.511385,1.310784,75,77.40289
10.2028036,167,33,7.072921,1.925447,2.130027,1.97696,75,80.95499
11.2199713,181,19,7.436188,2.447469,2.836112,2.72203,75,82.92279
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.0492688,6,194,0.993974,0.008189416,0.005331072,0.005247774,75,0.9936009
3.0613199,8,192,1.988572,0.03453995,0.02455871,0.03231907,75,9.663512
4.1854789,19,181,2.984269,0.08397087,0.05242287,0.07423609,75,26.04434
5.1459832,36,164,3.894189,0.1829422,0.1346148,0.1701118,75,40.43888
6.1473913,58,142,4.741242,0.3385865,0.2686197,0.3403164,75,53.63562
7.1527011,89,111,5.490914,0.5884024,0.5250292,0.5997896,75,64.84703
8.1645028,112,88,6.125576,0.9310675,0.9090831,1.01103,75,73.27868
9.1676472,143,57,6.676277,1.325355,1.388313,1.507422,75,79.17026
10.1689692,169,31,7.119771,1.794393,2.012231,2.101146,75,82.90686
11.1752388,187,13,7.497449,2.334533,2.678364,2.793114,75,85.05192
12.1767543,194,6,7.852085,2.877456,3.385009,3.497423,75,86.00179
13.1811061,195,5,8.208551,3.411393,4.07238,4.238831,75,86.24404
14.1963928,195,5,8.566811,3.96592,4.762158,4.977418,75,86.25033
15.2104514,194,6,8.92596,4.498742,5.465809,5.726763,75,86.25033
16.2106928,194,6,9.280017,5.034866,6.141955,6.469852,75,86.25033
17.2733629,194,6,9.639788,5.58629,6.826308,7.210339,75,86.25033
18.2763025,194,6,9.995553,6.124354,7.497691,7.956131,75,86.25033
19.2836112,194,6,10.35095,6.667061,8.188569,8.692728,75,86.25033
20.2853047,194,6,10.70644,7.208313,8.865382,9.431548,75,86.25033
21.2903438,193,7,11.063,7.732797,9.558971,10.17712,75,86.25033
22.296783,193,7,11.41756,8.286155,10.23146,10.92343,75,86.25033
