Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.5528192,2,198,0.9990225,0,0.007521448,0,80,0.2207998
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.5541952,6,194,0.9968464,0.00419724,0.0014227,0.007867995,80,0.2207998
2.5566631,11,189,1.988386,0.01752392,0.00706916,0.02195014,80,2.217841
3.5668752,15,185,2.977831,0.0388572,0.02053467,0.04763902,80,6.059873
4.5775331,22,178,3.957581,0.05674989,0.05085058,0.08950128,80,11.12965
5.5877176,29,171,4.921481,0.09166849,0.08594446,0.1534406,80,15.95866
6.5985704,45,155,5.863122,0.1313987,0.1406182,0.2576098,80,20.20499
7.6084227,60,140,6.77273,0.221276,0.2249301,0.3788705,80,23.70733
8.6194897,78,122,7.640832,0.3679374,0.3540659,0.52946,80,26.62771
9.6299068,98,102,8.46657,0.5559537,0.5227881,0.7225963,80,28.87856
10.640136,125,75,9.244533,0.7736315,0.7513046,0.9702313,80,30.60399
11.6437448,152,48,9.973879,1.030112,1.036315,1.249977,80,31.79648
12.655951,165,35,10.67766,1.315944,1.361805,1.564117,80,32.58668
13.6671569,179,21,11.36891,1.60013,1.706944,1.892264,80,33.03477
14.6769507,183,17,12.05686,1.896931,2.030794,2.234814,80,33.24412
15.6883549,183,17,12.74617,2.189981,2.34995,2.58044,80,33.29443
16.7609703,169,31,13.45494,2.459244,2.643519,2.917973,80,33.37408
17.7718682,168,32,14.16705,2.731106,2.932095,3.246365,80,33.80334
18.7819264,175,25,14.86541,3.013105,3.231809,3.591034,80,34.30794
19.7927113,176,24,15.56375,3.293315,3.533746,3.937441,80,34.67342
20.8030488,183,17,16.25785,3.567007,3.844652,4.292524,80,34.90492
21.8099186,184,16,16.93914,3.846487,4.165122,4.659043,80,35.01665
22.8168526,185,15,17.6193,4.129817,4.490269,5.020787,80,35.06601
23.8243936,184,16,18.30367,4.410199,4.810852,5.379727,80,35.07988
24.82835,184,16,18.98784,4.692992,5.126678,5.732144,80,35.07988
25.8351384,182,18,19.67571,4.974043,5.444286,6.085149,80,35.07988
26.8370468,182,18,20.35663,5.25242,5.75988,6.444457,80,35.07988
27.8473732,183,17,21.04188,5.53431,6.084795,6.803014,80,35.07988
28.8578478,182,18,21.72824,5.813713,6.415132,7.158818,80,35.07988
29.8684961,183,17,22.42132,6.086802,6.729374,7.514595,80,35.07988
30.8788623,184,16,23.11869,6.348747,7.037291,7.874447,80,35.07988
31.977813,174,26,23.82542,6.590133,7.343047,8.234904,80,35.19976
32.9797383,183,17,24.52181,6.838073,7.647837,8.584737,80,35.71812
33.989888,186,14,25.2179,7.094773,7.958064,8.950836,80,36.3611
35.0014215,187,13,25.91474,7.354017,8.267844,9.315007,80,36.90697
36.0144084,187,13,26.61627,7.609908,8.576303,9.671163,80,37.31894
37.0267969,184,16,27.32243,7.8649,8.874525,10.0253,80,37.60268
38.0375013,185,15,28.02868,8.117234,9.168241,10.37963,80,37.80373
39.0480975,184,16,28.73232,8.367653,9.468477,10.73728,80,37.94404
40.0591781,182,18,29.43965,8.610119,9.777835,11.08857,80,38.03473
41.0705373,183,17,30.14571,8.843404,10.09091,11.44531,80,38.10173
42.0806106,179,21,30.85452,9.078465,10.40069,11.79368,80,38.15065
43.0911213,179,21,31.56205,9.316091,10.71016,12.14475,80,38.1824
44.1017964,177,23,32.26611,9.556479,11.02041,12.50209,80,38.20331
45.1122429,177,23,32.96752,9.796889,11.32809,12.86759,80,38.21619
46.1244976,180,20,33.67012,10.0475,11.63002,13.23081,80,38.21931
47.2011447,163,37,34.37981,10.27308,11.93907,13.58861,80,38.39752
48.2120456,166,34,35.09703,10.49681,12.23696,13.93425,80,38.96104
49.2230095,171,29,35.81237,10.73095,12.53067,14.27991,80,39.56569
50.2334986,186,14,36.5228,10.96933,12.82593,14.63363,80,40.08477
51.2429887,186,14,37.21358,11.22724,13.1357,15.01096,80,40.43201
52.2565513,189,11,37.90756,11.48246,13.44935,15.38592,80,40.68533
53.2669765,190,10,38.59695,11.74974,13.76348,15.75626,80,40.86409
54.2778974,191,9,39.28175,12.02846,14.08086,16.12699,80,40.99686
