Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.0743116,6,194,1.001912,0.003898538,0.004874257,0.01209858,75,1.08
3.1004287,9,191,2.004279,0.02085073,0.01658963,0.05549831,75,10.1782
4.1261917,14,186,2.981492,0.05085254,0.0360079,0.1135015,75,25.89746
5.1100684,27,173,3.910048,0.1612471,0.06568916,0.2296444,75,40.32535
6.1226498,51,149,4.77169,0.3533387,0.1248617,0.4307561,75,53.30524
7.423917,92,108,5.520879,0.6425901,0.281767,0.7603444,75,63.78959
8.4313635,118,82,6.135854,1.034636,0.6039571,1.248591,75,71.47688
9.4424268,144,56,6.654219,1.495571,1.028245,1.847673,75,76.74332
10.4551657,166,34,7.082263,2.025539,1.552555,2.55451,75,79.79839
11.4673352,178,22,7.467349,2.57177,2.144758,3.309664,75,81.40135
12.4791273,182,18,7.833531,3.120235,2.767727,4.080622,75,82.00855
13.4894626,182,18,8.19846,3.676166,3.389614,4.844182,75,82.14536
14.5028863,182,18,8.565489,4.234021,4.017995,5.608232,75,82.14761
15.5209109,182,18,8.932148,4.795027,4.658851,6.358128,75,82.14761
16.5340908,182,18,9.29845,5.3566,5.283422,7.129816,75,82.14761
17.624934,182,18,9.664841,5.906399,5.9142,7.869024,75,82.14761
18.6290074,182,18,10.03149,6.450994,6.535304,8.621986,75,82.14761
19.6329749,182,18,10.40321,6.997827,7.146037,9.36702,75,82.14761
20.6408544,182,18,10.77616,7.539813,7.777059,10.11034,75,82.14761
21.6573738,183,17,11.15556,8.092733,8.394878,10.85787,75,82.14761
22.668821,183,17,11.53042,8.643693,9.013634,11.60576,75,82.14761
23.6762077,183,17,11.90593,9.166599,9.634542,12.35725,75,82.14761
24.6787468,184,16,12.2812,9.703513,10.25298,13.10056,75,82.14761
25.6827772,183,17,12.65598,10.23818,10.87617,13.83638,75,82.14761
26.6943567,181,19,13.03319,10.78612,11.48959,14.58906,75,82.14761
27.7008514,181,19,13.41264,11.32932,12.07466,15.33918,75,82.14761
