Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.4012267,2,198,1.003583,0,0,0.01041028,50,0.2400001
2.4105948,4,196,2.00394,0,0,0.03610445,50,2.218335
3.4224541,8,192,2.999024,0.01572914,0.01600929,0.05033176,50,6.145597
4.4315695,19,181,3.959029,0.08118419,0.07657372,0.08178075,50,11.17084
5.4420842,26,174,4.880138,0.173542,0.1795272,0.1580381,50,16.275
6.4525847,36,164,5.770187,0.2835107,0.3055464,0.2825116,50,20.61555
7.4528045,50,150,6.609745,0.4331582,0.4873655,0.4354766,50,24.30053
8.4639937,65,135,7.414261,0.6474522,0.7197944,0.6143045,50,27.40525
9.4733783,87,113,8.161252,0.9149334,0.97815,0.879671,50,29.84657
10.4847488,103,97,8.853357,1.202757,1.274912,1.238293,50,31.78212
11.4950607,124,76,9.482163,1.56369,1.626912,1.659654,50,33.18528
12.5056586,135,65,10.05206,1.973834,2.041333,2.144714,50,34.17566
13.5166903,138,62,10.59578,2.41785,2.471485,2.658106,50,34.78322
14.5271951,138,62,11.14195,2.842586,2.907033,3.177162,50,35.06778
15.5379808,139,61,11.68706,3.249172,3.35579,3.700666,50,35.15081
16.5446323,60,140,12.33987,3.557108,3.687084,4.109755,50,35.34492
17.5547244,58,142,13.15126,3.737075,3.833607,4.363631,50,36.43763
18.5651032,61,139,13.97801,3.914405,3.98599,4.577103,50,37.73961
19.5757246,64,136,14.80014,4.084152,4.152993,4.79693,50,38.72936
20.5865075,123,77,15.5861,4.288173,4.350704,5.058843,50,39.37666
21.596769,126,74,16.17581,4.621322,4.735111,5.576608,50,39.71547
22.6077414,130,70,16.75433,4.948324,5.119497,6.128747,50,39.92443
23.6182996,131,69,17.33186,5.273014,5.538458,6.657075,50,40.08743
24.6286777,131,69,17.90329,5.608694,5.961835,7.189319,50,40.19243
25.6393575,130,70,18.47587,5.968934,6.364063,7.716533,50,40.23259
26.6496986,128,72,19.05304,6.329185,6.752651,8.243361,50,40.24771
27.6602189,130,70,19.63189,6.658979,7.176352,8.759335,50,40.24859
28.6710382,129,71,20.21819,6.999835,7.599774,9.249623,50,40.24859
29.6819132,130,70,20.80973,7.338663,7.977454,9.764913,50,40.24859
30.6923865,129,71,21.39698,7.668174,8.377511,10.27843,50,40.25704
31.7035121,94,106,22.06604,7.95075,8.718106,10.66924,50,40.5652
32.7132862,82,118,22.81217,8.167152,8.957384,10.99076,50,41.72428
33.7244523,86,114,23.55698,8.397408,9.205309,11.2976,50,43.41885
34.7354542,86,114,24.29105,8.657696,9.460727,11.60441,50,45.05135
35.745122,97,103,25.01747,8.915372,9.717218,11.92963,50,46.39884
36.7556912,102,98,25.71444,9.196062,10.03541,12.26661,50,47.43856
37.7665194,104,96,26.40188,9.479861,10.35168,12.6268,50,48.19999
38.7771307,103,97,27.07595,9.810929,10.68144,12.97056,50,48.94055
39.7882859,107,93,27.74231,10.14814,10.99752,13.34372,50,49.77831
40.7992957,102,98,28.40874,10.47327,11.333,13.70803,50,50.39037
41.808984,105,95,29.07265,10.81586,11.64357,14.08652,50,50.68036
42.8194507,105,95,29.73691,11.16772,11.96702,14.44799,50,50.73116
43.8301951,106,94,30.40088,11.52077,12.29374,14.80333,50,50.73811
44.8405533,105,95,31.06563,11.85286,12.61774,15.17667,50,50.73811
45.8518752,107,93,31.72589,12.1801,12.94936,15.55964,50,50.73811
46.856912,57,143,32.49535,12.37543,13.17327,15.83795,50,51.20509
47.8672663,5,195,33.43825,12.43439,13.25102,15.90299,50,52.69265
48.8773462,6,194,34.43398,12.45775,13.2551,15.91955,50,54.84896
49.8878488,84,116,35.2599,12.58939,13.42343,16.15843,50,57.02661
50.8987443,86,114,36.0111,12.78789,13.70109,16.45155,50,58.96136
51.9092323,116,84,36.70259,13.0415,13.99591,16.84033,50,60.4934
52.9202454,90,110,37.41332,13.29205,14.29747,17.17829,50,61.65665
53.9309315,91,109,38.1491,13.54311,14.54147,17.49484,50,62.46498
54.9414821,122,78,38.82231,13.82594,14.85832,17.89223,50,63.0441
55.9514316,124,76,39.45532,14.13999,15.20384,18.34318,50,63.44892
56.9625982,135,65,40.07339,14.46418,15.58012,18.80276,50,63.73706
57.9730481,133,67,40.67972,14.81852,15.94266,19.27855,50,63.90741
58.9836542,133,67,41.27847,15.16999,16.3408,19.74866,50,64.01077
59.9942351,135,65,41.8749,15.50128,16.7459,20.23449,50,64.05623
60.9955684,56,144,42.46474,15.8348,17.12973,20.72772,50,64.06847
62.005988,36,164,43.34492,15.95594,17.27097,20.8573,50,64.94975
63.016523,56,144,44.21471,16.08554,17.42275,20.99812,50,67.24632
64.0268919,46,154,45.09311,16.22053,17.56067,21.1232,50,69.64766
65.0376378,60,140,45.956,16.3919,17.68888,21.2683,50,71.57573
66.0476687,98,102,46.70975,16.64575,17.92485,21.54308,50,72.91358
67.0589704,103,97,47.36148,16.99745,18.21221,21.96335,50,73.83404
68.1773726,118,82,47.99176,17.35315,18.52392,22.41181,50,74.35795
69.1880398,116,84,48.61484,17.69132,18.87288,22.86802,50,74.61968
70.1984212,117,83,49.24806,18.01489,19.20962,23.32146,50,74.70242
71.2097867,118,82,49.87846,18.31708,19.55993,23.78369,50,74.72906
72.2197356,116,84,50.51741,18.61644,19.87689,24.25488,50,74.7382
73.23105,118,82,51.14943,18.89319,20.22472,24.73876,50,74.7382
74.2406893,113,87,51.77706,19.21774,20.57323,25.19228,49,74.73892
75.2518115,115,85,52.40816,19.498,20.9355,25.66273,49,74.76749
76.257327,96,104,53.04808,19.7714,21.30017,26.10234,48,74.84164
77.2681726,91,109,53.76017,20.03053,21.62071,26.41484,48,75.43841
78.279139,94,106,54.46721,20.29962,21.90171,26.76227,48,76.5144
79.2892598,112,88,55.13011,20.59218,22.20785,27.1861,47,77.58325
80.299535,112,88,55.78284,20.91722,22.5345,27.59336,47,78.42455
81.3104743,102,98,56.44526,21.22123,22.82338,28.02238,45,79.06567
