Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.1628876,2,198,1.003005,0.005991002,0.005014805,0,80,0.2400002
2.1730258,3,197,2.002007,0.03112788,0.01788378,0,80,2.21784
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.4043176,9,191,1.004236,0,0.01762491,0.007731147,80,0.08999997
2.4167384,13,187,1.997773,0.0150069,0.03924304,0.03181801,80,0.8524793
3.4283081,17,183,2.986152,0.03052552,0.05989618,0.06441341,80,2.285558
4.4385496,23,177,3.964748,0.05656517,0.09282214,0.1022603,80,4.281936
5.4486825,31,169,4.924782,0.07969502,0.1283244,0.1999633,80,6.526455
6.4595782,37,163,5.877801,0.1149226,0.1758815,0.2944292,80,8.789474
7.4698193,42,158,6.809438,0.179622,0.2404253,0.4068101,80,10.78603
8.4805843,56,144,7.72391,0.2359193,0.3452289,0.5344097,80,12.5873
9.4932441,66,134,8.624993,0.2775862,0.4817611,0.6864211,80,14.15614
10.5062212,80,120,9.50616,0.3380274,0.6285803,0.8734697,80,15.48392
11.5167521,93,107,10.35891,0.3987647,0.8456737,1.057066,80,16.63122
12.5294167,102,98,11.19954,0.458104,1.074798,1.273994,80,17.56892
13.5422913,117,83,12.0133,0.5570965,1.294586,1.550417,80,18.34483
14.5521654,127,73,12.80362,0.6680576,1.568242,1.816891,80,18.94642
15.5632691,135,65,13.56752,0.7930064,1.841123,2.158494,80,19.41409
16.5647467,101,99,14.35042,0.9058787,2.086912,2.453215,80,19.82626
17.5754391,70,130,15.20412,0.9826976,2.281434,2.64626,80,20.46797
18.5858498,80,120,16.09335,1.037614,2.416753,2.819389,80,21.083
19.5974087,131,69,16.9573,1.114672,2.574868,3.024234,80,21.59695
20.6073381,160,40,17.78516,1.188778,2.783781,3.287567,80,21.99734
21.6180964,159,41,18.51338,1.358965,3.109389,3.63272,80,22.29146
22.6281659,158,42,19.24173,1.513606,3.395333,4.044112,80,22.49319
23.6388617,160,40,19.97104,1.661749,3.699337,4.438443,80,22.65582
24.6496094,166,34,20.70324,1.800234,4.011752,4.8175,80,22.7982
25.6605186,169,31,21.43675,1.942182,4.296824,5.226189,80,22.92626
26.6633053,170,30,22.16525,2.064209,4.604732,5.61963,80,23.03498
27.6743765,174,26,22.90734,2.193346,4.885185,6.019745,80,23.12868
28.686794,179,21,23.64542,2.328202,5.185441,6.40739,80,23.20374
29.6971574,180,20,24.37626,2.502204,5.442009,6.82665,80,23.26315
30.7129778,187,13,25.1079,2.651125,5.755756,7.214927,80,23.30536
31.7183311,101,99,25.91477,2.765468,5.957081,7.49821,80,23.5316
32.7289512,86,114,26.75609,2.875697,6.144964,7.705585,80,24.24347
33.7397847,106,94,27.63191,2.938283,6.286163,7.909161,80,24.9622
34.7499934,156,44,28.46684,2.983513,6.501684,8.169183,80,25.53337
35.7604202,190,10,29.28272,3.04004,6.724277,8.472865,80,25.95516
36.7709894,191,9,30.02583,3.193079,7.032384,8.808341,80,26.23271
37.7820226,191,9,30.76187,3.355651,7.322927,9.180936,80,26.43531
38.7944157,190,10,31.49891,3.512653,7.610813,9.56511,80,26.60021
39.8050748,191,9,32.23753,3.689389,7.893544,9.923521,80,26.74061
40.8159352,191,9,32.96961,3.848744,8.199745,10.29222,80,26.86664
41.8266594,191,9,33.69878,4.008439,8.503506,10.67272,80,26.97334
42.8371034,188,12,34.42578,4.162051,8.835012,11.0311,80,27.065
43.8485055,191,9,35.1457,4.345267,9.143398,11.41498,80,27.13808
44.8587591,193,7,35.86075,4.525855,9.466699,11.79414,80,27.19546
45.8693504,195,5,36.57912,4.672801,9.767797,12.2264,80,27.23503
46.8845436,140,60,37.3836,4.807168,10.00703,12.4817,80,27.49088
47.8953337,144,56,38.18929,4.902086,10.23855,12.76774,80,28.11534
48.9055497,150,50,38.98358,5.016482,10.48477,13.05327,80,28.67664
49.9168132,156,44,39.78367,5.133291,10.72473,13.32565,80,29.14198
50.9206966,199,1,40.56807,5.240824,10.97282,13.62574,80,29.43968
51.928093,198,2,41.30543,5.394397,11.25932,13.99806,80,29.64349
52.94128,205,-5,42.05023,5.543704,11.57012,14.33647,80,29.79078
53.952366,206,-6,42.79432,5.726269,11.83227,14.69773,80,29.91203
54.9630264,203,-3,43.53854,5.918276,12.09781,15.04412,80,30.01855
55.9735571,206,-6,44.27908,6.096275,12.3608,15.41837,80,30.10773
56.9856965,208,-8,45.01412,6.256172,12.65201,15.80155,80,30.17835
57.9975709,207,-7,45.74848,6.475159,12.90083,16.17764,80,30.23331
