Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3769987,7,193,0.9989066,0.005223971,0.01628517,0,75,1.08
3.3850496,10,190,1.993991,0.02803165,0.0458334,0.01548441,75,9.920879
4.4517774,14,186,2.976678,0.03967758,0.09587426,0.05449211,75,26.27257
5.4014836,27,173,3.902974,0.09101872,0.1841463,0.1339306,75,40.24321
6.4151988,51,149,4.781352,0.204119,0.3325183,0.276021,75,53.49454
7.4304986,87,113,5.538073,0.4317907,0.5691515,0.572101,75,64.3772
8.4410774,116,84,6.185317,0.7504228,0.9004749,0.9922729,75,72.48986
9.4541712,141,59,6.743393,1.132739,1.313732,1.530336,75,78.21461
10.4649765,161,39,7.196647,1.615516,1.805633,2.193807,75,81.69989
11.4774731,178,22,7.591382,2.158762,2.360105,2.913851,75,83.55211
12.4883187,188,12,7.963462,2.68327,2.955503,3.666602,75,84.36462
13.4988882,189,11,8.3318,3.204726,3.560842,4.423452,75,84.56303
14.5098416,189,11,8.700591,3.73026,4.163959,5.178594,75,84.56725
15.5202957,189,11,9.069348,4.240608,4.770901,5.939029,75,84.56725
16.5353569,189,11,9.440142,4.755113,5.370403,6.709436,75,84.56725
17.6209215,189,11,9.80799,5.274223,5.987898,7.461513,75,84.56725
18.6319599,188,12,10.17201,5.784934,6.583148,8.244909,75,84.56725
19.6440759,188,12,10.53855,6.301406,7.186023,9.014899,75,84.56725
20.6553702,189,11,10.90664,6.819571,7.785225,9.778732,75,84.56725
21.6683372,189,11,11.2766,7.32457,8.398516,10.54428,75,84.56725
22.6785167,189,11,11.64504,7.84518,8.977025,11.322,75,84.56725
23.6900663,189,11,12.01424,8.349207,9.60066,12.07368,75,84.56725
24.7017296,189,11,12.38387,8.848643,10.19386,12.85656,75,84.56725
25.7136256,189,11,12.75329,9.349587,10.80547,13.62241,75,84.56725
26.7247541,188,12,13.12414,9.844156,11.40999,14.39104,75,84.56725
27.7341693,187,13,13.49964,10.34786,12.00093,15.15406,75,84.56725
28.7458595,187,13,13.87642,10.8648,12.58888,15.90804,75,84.56725
29.7566672,186,14,14.25134,11.36521,13.18118,16.67357,75,84.56725
30.7679659,186,14,14.62448,11.90438,13.77332,17.41661,75,84.56725
31.7791213,185,15,14.9983,12.40163,14.37193,18.18664,75,84.56725
32.8503448,167,33,15.41631,12.85686,14.91032,18.92015,75,85.07893
33.8611531,170,30,15.83198,13.31839,15.47099,19.63356,75,86.71736
34.8713481,173,27,16.22689,13.79715,16.04683,20.37673,75,88.2523
35.8832971,173,27,16.62193,14.28882,16.62163,21.11403,75,89.39812
36.8939884,173,27,17.01667,14.78642,17.17546,21.86279,75,90.21287
