Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.5637506,3,197,1.007486,0.004408218,0.01223762,0.00248657,80,0.2400002
2.5734597,4,196,2.000761,0.01656936,0.04428276,0.01048863,80,2.277478
3.5836946,8,192,2.987367,0.02936392,0.07659283,0.03973181,80,6.151358
4.5948796,11,189,3.961623,0.06878153,0.1173275,0.06761979,80,11.16433
5.60546,21,179,4.905796,0.1572926,0.1884725,0.09992406,80,15.83733
6.6160555,35,165,5.802362,0.3139692,0.3175137,0.1427216,80,19.92287
7.6277266,59,141,6.618508,0.5289767,0.5393043,0.2844772,80,23.26884
8.6333547,73,127,7.363934,0.7615539,0.8365037,0.5469822,80,26.03083
9.6441744,102,98,8.01034,1.099453,1.239808,0.9058808,80,28.12753
10.6553143,124,76,8.570992,1.516649,1.710626,1.380088,80,29.6977
11.665567,146,54,9.051459,2.011794,2.259657,1.935761,80,30.74635
12.6761408,161,39,9.47198,2.556013,2.865071,2.570544,80,31.41287
13.6862962,161,39,9.870849,3.120522,3.509276,3.210053,80,31.77756
14.6967782,163,37,10.26712,3.681504,4.161303,3.856179,80,31.94416
