Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.5644617,2,198,1.00416,0,0.0026932,0.002752254,80,0.2400002
2.5744773,3,197,2.008554,0.004406319,0.0102221,0.009680184,80,2.217841
3.5852008,8,192,3.0041,0.01840464,0.02780987,0.02252362,80,6.163019
4.5951998,13,187,3.990931,0.04367919,0.05380513,0.04300185,80,11.18652
5.6061503,27,173,4.957864,0.07894728,0.1037472,0.08870296,80,16.15441
6.6164692,42,158,5.895777,0.1352875,0.1858075,0.1651019,80,20.35841
7.627441,68,132,6.798675,0.2167753,0.3198511,0.2706755,80,23.97395
8.6374194,98,102,7.647676,0.334319,0.5249398,0.4267395,80,26.87855
9.6479931,119,81,8.456546,0.4948322,0.7674901,0.6241406,80,29.20793
10.6591548,144,56,9.227948,0.6773351,1.044125,0.8751495,80,30.92766
11.6698886,166,34,9.952496,0.8806679,1.357893,1.204131,80,32.15211
12.6797749,178,22,10.64511,1.110726,1.692074,1.582626,80,32.92328
13.6851931,189,11,11.31474,1.35981,2.056613,1.961143,80,33.38186
14.6969511,189,11,11.98796,1.61121,2.432034,2.33978,80,33.59377
15.7086893,187,13,12.65809,1.866595,2.808851,2.715613,80,33.64799
16.8159869,171,29,13.34269,2.111523,3.173418,3.075446,80,33.70794
17.8270136,177,23,14.03458,2.342241,3.528168,3.433322,80,34.03954
18.8377739,182,18,14.71992,2.575602,3.881614,3.810193,80,34.46794
19.8482109,185,15,15.40488,2.81633,4.230982,4.183489,80,34.87131
20.8585278,181,19,16.08488,3.072782,4.585771,4.552032,80,35.18721
21.8693507,180,20,16.76517,3.318489,4.944882,4.926459,80,35.41003
22.8799897,178,22,17.44961,3.565663,5.287855,5.302351,80,35.58428
23.8899217,181,19,18.13243,3.820761,5.630291,5.675768,80,35.71721
24.9015125,182,18,18.81484,4.072402,5.980288,6.047067,80,35.82074
25.9108932,182,18,19.49468,4.338121,6.328574,6.416653,80,35.89711
26.9215859,185,15,20.17379,4.607605,6.68023,6.779413,80,35.94958
27.9325168,185,15,20.85453,4.883256,7.02687,7.139257,80,35.97495
28.9435469,186,14,21.53691,5.153964,7.370067,7.500389,80,35.9829
29.9538396,183,17,22.21873,5.429518,7.711227,7.861789,80,35.98291
30.9639833,182,18,22.90081,5.704665,8.049897,8.225256,80,35.98291
32.0561032,162,38,23.60598,5.953742,8.358823,8.577505,80,36.13111
33.0667229,150,50,24.33835,6.171439,8.635674,8.905639,80,36.74215
34.0788118,151,49,25.07555,6.39321,8.910584,9.223624,80,37.48275
35.0894804,153,47,25.8091,6.613822,9.194954,9.539074,80,38.09828
36.0989131,173,27,26.5336,6.834979,9.489618,9.871155,80,38.5498
37.1102954,178,22,27.23503,7.072062,9.820945,10.22058,80,38.8553
38.1209165,177,23,27.93261,7.306409,10.16562,10.56943,80,39.06055
39.1312934,177,23,28.62763,7.549644,10.51088,10.91572,80,39.18826
40.1416671,176,24,29.31945,7.802202,10.85696,11.26429,80,39.26967
41.1523234,176,24,30.00633,8.075309,11.20186,11.61065,80,39.31602
42.1633492,177,23,30.68981,8.348611,11.54172,11.97155,80,39.3387
43.1736345,176,24,31.37044,8.620609,11.88509,12.33502,80,39.34422
