Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.2535351,2,198,1.015985,0,0,0,80,0.1998698
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.8902645,6,194,1.035003,0,0.005882353,0.008333334,80,0.2400002
3.3712278,8,192,2.016003,0.01333333,0.025,0.03194445,80,2.217841
4.7526179,12,188,2.985996,0.05,0.04264707,0.06805556,80,6.062253
5.77981,20,180,3.981161,0.1012679,0.09874728,0.1157255,80,11.03151
6.7802995,33,167,4.920094,0.1795641,0.188976,0.2067817,80,15.87167
7.7866136,48,152,5.795206,0.3063288,0.3275996,0.372364,80,20.05229
8.7819313,62,138,6.586562,0.5435055,0.4885653,0.6095927,80,23.58003
9.7812593,82,118,7.313804,0.8361747,0.7040115,0.9246928,80,26.47361
10.7994294,107,93,7.977376,1.189882,1.049678,1.281086,80,28.7984
11.8153988,130,70,8.545584,1.657763,1.503518,1.713743,80,30.53758
12.8319679,158,42,9.028666,2.120856,2.058069,2.280044,80,31.76453
13.844769,176,24,9.429026,2.665402,2.681762,2.945066,80,32.55535
14.8445588,186,14,9.804569,3.168545,3.347492,3.632561,80,33.01743
15.8530598,187,13,10.18268,3.689101,4.007574,4.323346,80,33.23161
16.8660688,187,13,10.57423,4.187966,4.624526,5.04915,80,33.28516
17.8829591,187,13,10.96314,4.667302,5.261124,5.747394,80,33.33886
