Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.5080796,4,196,1.013206,0.0113151,0.006274002,0,80,0.2600001
2.5189323,7,193,2.011943,0.04935984,0.01851833,0.005284358,80,2.277478
3.5261898,10,190,2.993596,0.08131006,0.0423859,0.02854923,80,6.273036
4.5388886,15,185,3.964349,0.1285052,0.06982724,0.08177652,80,11.34161
5.5439281,27,173,4.889848,0.1936334,0.1369249,0.1794657,80,16.33204
6.5559321,37,163,5.771302,0.3215582,0.2734388,0.3208674,80,20.55688
7.5644785,59,141,6.585557,0.4928623,0.458081,0.5570979,80,24.19428
8.5805204,78,122,7.315856,0.7390081,0.7365506,0.9001168,80,27.11524
9.5913849,105,95,7.962821,1.04317,1.102205,1.343597,80,29.45362
10.6040702,127,73,8.522007,1.426251,1.538092,1.906493,80,31.19408
