Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.876939,1,199,1.038503,0,0,0.004615385,80,0.2400002
3.665079,2,198,2.034003,0,0,0.01846154,80,2.217841
5.0977262,8,192,3.013495,0.005555556,0.01904762,0.05692308,80,6.063572
6.1724027,19,181,4.020152,0.01849136,0.08542804,0.123733,80,11.14352
7.1781275,29,171,4.97129,0.04940664,0.2141957,0.2321489,80,15.95813
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.4916809,5,195,1.036003,0.0046875,0.002702703,0.00483871,80,0.2400002
4.3058224,5,195,2.023503,0.0203125,0.01486486,0.01451613,80,2.217841
6.0596863,7,193,3.007495,0.04843751,0.02567568,0.02419355,80,6.071332
7.2602628,15,185,4.044112,0.09704453,0.051797,0.06282604,80,11.28853
8.2561367,32,168,4.986536,0.169924,0.1498376,0.1528252,80,16.14613
9.2532715,46,154,5.864535,0.3014708,0.299581,0.2855057,80,20.34311
10.2561069,69,131,6.677165,0.4624324,0.5177529,0.501602,80,23.88706
11.2760164,92,108,7.410287,0.6822184,0.8337183,0.8143268,80,26.84929
12.2899656,122,78,8.043799,0.9998328,1.253009,1.230557,80,29.17311
13.2978948,150,50,8.585769,1.408196,1.745202,1.74026,80,30.88033
14.3092324,171,29,9.045161,1.861984,2.314885,2.34853,80,32.0959
15.3072308,180,20,9.470023,2.327374,2.916088,3.018729,80,32.86431
16.3153436,187,13,9.891097,2.801214,3.520991,3.705782,80,33.31091
17.332181,190,10,10.29083,3.289207,4.163444,4.419888,80,33.52127
18.3377512,192,8,10.6787,3.767483,4.805033,5.161718,80,33.5768
19.3803504,182,18,11.07943,4.224627,5.443492,5.881976,80,33.63406
20.3937022,185,15,11.47767,4.70051,6.054705,6.609571,80,33.88477
21.3840992,188,12,11.87117,5.180137,6.670113,7.34271,80,34.18102
22.4008025,188,12,12.28014,5.66007,7.289388,8.066265,80,34.46821
23.4059718,190,10,12.68355,6.159574,7.895109,8.760358,80,34.68421
24.4163287,188,12,13.07458,6.685145,8.510762,9.488513,80,34.84122
25.4195931,188,12,13.45947,7.190787,9.150865,10.19387,80,34.97001
26.4294846,186,14,13.85075,7.682236,9.788739,10.89054,80,35.07332
27.4295193,185,15,14.26167,8.170052,10.40555,11.58756,80,35.15405
28.4318571,185,15,14.67293,8.675426,11.01025,12.25097,80,35.21812
29.4464732,186,14,15.0701,9.19361,11.65279,12.93338,80,35.26642
30.4498273,187,13,15.45438,9.722478,12.30308,13.61441,80,35.29728
31.4624628,187,13,15.8492,10.24757,12.93844,14.30631,80,35.31146
32.4687944,186,14,16.25253,10.77038,13.54989,14.97521,80,35.31598
33.472149,186,14,16.64895,11.30994,14.15528,15.66629,80,35.31598
34.491984,172,28,17.05806,11.8319,14.76859,16.32524,80,35.41438
35.5041581,169,31,17.45772,12.39359,15.39975,16.97277,80,35.76929
36.5173597,176,24,17.85968,12.94415,16.0208,17.62715,80,36.16806
37.5272341,166,34,18.27964,13.45926,16.62744,18.27936,80,36.5034
38.5376639,170,30,18.69843,13.9704,17.24168,18.9192,80,36.73368
39.5375492,168,32,19.10339,14.51411,17.84319,19.56581,80,36.88947
40.5470205,179,21,19.49715,15.049,18.46431,20.25273,80,37.00412
41.5592922,179,21,19.89223,15.59971,19.09145,20.91372,80,37.08907
42.5624573,176,24,20.29511,16.16068,19.7035,21.56023,80,37.14848
43.5803066,176,24,20.71601,16.73826,20.2984,22.17,80,37.1869
44.5823972,174,26,21.14968,17.26123,20.88167,22.77905,80,37.21612
45.5989686,173,27,21.57592,17.80914,21.46077,23.40339,80,37.23738
46.6097506,173,27,21.9992,18.37123,22.0118,24.06917,80,37.25011
47.6191393,171,29,22.43542,18.87432,22.55979,24.75271,80,37.2534
48.6289485,172,28,22.88216,19.35054,23.12434,25.40387,80,37.2534
49.6591999,166,34,23.31245,19.80032,23.70514,26.09764,80,37.41132
50.6654766,170,30,23.7525,20.23074,24.28647,26.7855,80,37.84214
51.6759475,171,29,24.19723,20.66966,24.86139,27.45383,80,38.2621
52.6793867,174,26,24.63466,21.09657,25.46122,28.13387,80,38.55862
