Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
13.7124186,9,191,1.037003,0.003225806,0.003076923,0.002739726,80,0.2400002
23.8740282,11,189,2.019289,0.02259015,0.03076923,0.0109589,80,2.217841
25.8829878,15,185,2.997295,0.05323531,0.05692308,0.02191781,80,6.062193
27.1062724,24,176,3.998949,0.1120024,0.132009,0.06414633,80,11.22653
28.086844,35,165,4.931088,0.1850224,0.234762,0.1464329,80,15.88711
29.0891432,48,152,5.808402,0.2566511,0.417861,0.3025948,80,19.98797
30.102096,76,124,6.61625,0.4185415,0.6757247,0.526641,80,23.43606
31.1190329,96,104,7.312477,0.6561911,1.043247,0.8762897,80,26.30045
32.124882,118,82,7.912579,0.9783562,1.533538,1.286604,80,28.53407
33.1300645,143,57,8.432014,1.393643,2.066407,1.79672,80,30.16193
34.138149,162,38,8.875109,1.909907,2.616871,2.403302,80,31.28011
35.1442036,178,22,9.261308,2.465551,3.212769,3.111196,80,31.99449
