Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3502197,4,196,0.9969295,0,0.004257166,0.00485898,75,1.08
3.3568164,6,194,2.001437,0.009556951,0.01455643,0.02914261,75,9.920879
4.4115644,17,183,2.969365,0.03536553,0.02969819,0.1002081,75,25.9419
5.3665226,31,169,3.896408,0.1030745,0.07831746,0.2373771,75,40.32006
6.3785427,55,145,4.757032,0.2448289,0.1757612,0.4467627,75,53.8351
7.3791729,76,124,5.526395,0.4178617,0.3691682,0.7655424,75,64.92474
8.3909785,100,100,6.222964,0.637212,0.6438087,1.200365,75,73.51707
9.4017874,134,66,6.796604,0.9094419,1.102834,1.750227,75,79.73734
10.412826,161,39,7.263928,1.278887,1.638261,2.447534,75,83.7242
11.4248964,171,29,7.678973,1.717989,2.222886,3.180037,75,85.91909
12.4384324,176,24,8.073283,2.145099,2.845736,3.955332,75,86.90574
13.4491387,177,23,8.460194,2.591258,3.490098,4.704932,75,87.12988
14.4606083,177,23,8.845497,3.041747,4.125838,5.463886,75,87.13483
15.4729052,177,23,9.230798,3.485462,4.777963,6.212928,75,87.13483
16.4827283,177,23,9.616124,3.917079,5.422501,6.977428,75,87.13483
17.5483359,175,25,10.00985,4.364748,6.050607,7.734318,75,87.18244
18.5598749,176,24,10.39987,4.810149,6.674153,8.494973,75,87.37511
19.5716402,176,24,10.79118,5.247568,7.304895,9.253466,75,87.50298
20.5873374,176,24,11.18325,5.686975,7.946286,10.01104,75,87.54647
21.5972664,177,23,11.57269,6.11983,8.584459,10.76803,75,87.54647
22.6102724,176,24,11.96315,6.553776,9.216787,11.53395,75,87.54647
23.621566,176,24,12.35401,6.976873,9.846665,12.30887,75,87.54647
24.6320441,176,24,12.74372,7.387925,10.48555,13.08337,75,87.54647
25.6461324,176,24,13.13418,7.807662,11.12709,13.85233,75,87.54647
26.6564271,176,24,13.52421,8.223123,11.75733,14.6304,75,87.54647
27.6666211,176,24,13.91479,8.639543,12.39059,15.40343,75,87.54647
28.6776764,177,23,14.30733,9.053003,13.02253,16.17466,75,87.54647
29.6891968,178,22,14.70264,9.459155,13.65131,16.9472,75,87.54647
30.7002111,178,22,15.09576,9.863803,14.2985,17.71533,75,87.54647
31.7151137,177,23,15.48642,10.27193,14.94652,18.49021,75,87.54647
32.7714885,174,26,15.88591,10.67884,15.56478,19.2381,75,87.69623
33.7828365,175,25,16.29023,11.09098,16.17507,20.00055,75,88.27905
34.7930321,176,24,16.68835,11.50339,16.79974,20.76358,75,88.88933
35.8046366,177,23,17.07967,11.94759,17.41745,21.53257,75,89.38247
36.8164473,177,23,17.4714,12.39828,18.03117,22.29523,75,89.70821
37.8302796,176,24,17.86383,12.84439,18.642,23.06975,75,89.89929
38.8402447,176,24,18.25187,13.29154,19.26025,23.83842,75,90.01545
39.8534366,177,23,18.63589,13.75438,19.8797,24.61309,75,90.08913
40.8651388,176,24,19.01639,14.19861,20.51713,25.38944,75,90.12364
41.8777227,176,24,19.39721,14.65416,21.143,26.17118,75,90.12498
42.8920668,176,24,19.7798,15.12115,21.75915,26.95145,75,90.12498
43.9014772,176,24,20.16246,15.58272,22.37679,27.72543,75,90.12498
44.9168258,176,24,20.54955,16.03495,22.99737,28.50482,75,90.12498
45.9273793,176,24,20.93473,16.50969,23.60961,29.26632,75,90.12498
46.9435897,176,24,21.31788,16.9502,24.22751,30.06892,75,90.12498
