Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.9849773,3,197,1.023726,0,0.01073139,0,75,1.17
3.0107452,7,193,2.036698,0.006456549,0.03702335,0.005570934,75,10.452
4.0373408,13,187,3.034035,0.0439016,0.07383399,0.01828932,75,26.43266
5.0270563,22,178,3.972669,0.166282,0.1233157,0.07869523,75,40.72406
6.0381828,50,150,4.834609,0.3597364,0.2621078,0.1996242,75,53.73194
7.0514163,78,122,5.583491,0.6381757,0.5745171,0.4025964,75,64.23885
8.0623633,102,98,6.259272,0.950615,0.9679189,0.7012495,75,72.35408
9.0733484,133,67,6.840821,1.371233,1.429792,1.106805,75,77.86736
10.0859634,169,31,7.296253,1.861476,2.005632,1.710465,75,81.44994
11.0973256,175,25,7.684468,2.389191,2.637841,2.413558,75,83.45979
12.1079663,183,17,8.065535,2.941269,3.259873,3.124876,75,84.29298
13.1186638,185,15,8.441405,3.469647,3.887713,3.86795,75,84.4819
14.1290221,185,15,8.81698,4.007624,4.502851,4.617463,75,84.48425
15.1396275,185,15,9.192963,4.550134,5.124718,5.354699,75,84.48425
16.1524314,185,15,9.567599,5.08769,5.745223,6.100368,75,84.48425
17.2018998,186,14,9.945482,5.617922,6.369848,6.838667,75,84.48425
