Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.5175605,5,195,1.010553,0,0.004594367,0.01193167,80,0.2400002
2.5156495,8,192,1.998515,0.001170273,0.01590068,0.05719836,80,2.217841
3.5289436,14,186,2.98104,0.03627245,0.03614872,0.1079536,80,6.081813
4.5263711,23,177,3.926803,0.08180384,0.09046106,0.1725923,80,11.10619
5.5381193,33,167,4.850445,0.1532214,0.1919762,0.2623611,80,16.06635
6.5537434,48,152,5.723705,0.2812566,0.3714356,0.3704208,80,20.34037
7.5642319,68,132,6.516495,0.4570232,0.6549127,0.5522659,80,23.87205
8.5833573,89,111,7.22311,0.7058902,1.02618,0.8525994,80,26.81646
9.5796393,111,89,7.830967,1.049899,1.478341,1.225653,80,29.07351
10.5872122,141,59,8.347167,1.489983,2.034355,1.678802,80,30.76195
11.5964585,166,34,8.777494,1.980361,2.670647,2.268003,80,31.95501
12.5997955,178,22,9.1578,2.513042,3.335816,2.949158,80,32.69967
