Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.0179324,4,196,1.018342,0.005148311,0.004448237,0.007569423,75,1.08
3.0361126,10,190,2.016155,0.02545974,0.01877279,0.03488075,75,10.1782
4.070872,17,183,3.01453,0.0532723,0.05930684,0.07504001,75,26.17014
5.0612246,33,167,3.935794,0.1248268,0.1858869,0.1379599,75,40.81285
6.0744993,60,140,4.788855,0.2716591,0.3698317,0.2886753,75,53.48974
7.083893,94,106,5.512234,0.5672761,0.6819398,0.5297695,75,64.05521
8.0845592,126,74,6.12028,0.9652438,1.095585,0.8937532,75,71.87843
9.092908,144,56,6.649713,1.399443,1.619703,1.35787,75,77.259
10.1035347,171,29,7.091408,1.934013,2.219606,1.921982,75,80.57856
11.1178813,186,14,7.458956,2.497065,2.90054,2.60881,75,82.36804
12.1286063,191,9,7.810558,3.065319,3.60642,3.299096,75,83.12332
13.1404971,192,8,8.158174,3.62941,4.308593,4.011352,75,83.30269
14.1500758,192,8,8.505342,4.201336,5.022609,4.702083,75,83.30566
15.1606456,192,8,8.853317,4.756933,5.750265,5.389426,75,83.30566
16.1717219,193,7,9.196778,5.33004,6.466381,6.093215,75,83.30566
17.3178825,193,7,9.545858,5.897479,7.177259,6.797006,75,83.30566
18.3286333,192,8,9.893241,6.484219,7.8709,7.504775,75,83.30566
19.3394327,192,8,10.24233,7.059836,8.552969,8.222721,75,83.30566
20.3545889,192,8,10.59384,7.623477,9.251598,8.939157,75,83.30566
21.3640494,191,9,10.94781,8.176681,9.947387,9.650801,75,83.30566
22.3768832,190,10,11.30181,8.7356,10.62924,10.37531,75,83.30566
23.3893911,190,10,11.65577,9.302773,11.31654,11.0887,75,83.30566
24.4015556,189,11,12.01295,9.865115,12.00012,11.79615,75,83.30566
25.4121303,189,11,12.37386,10.43027,12.66801,12.51006,75,83.30566
26.422954,188,12,12.73552,10.97377,13.34098,13.23668,75,83.30566
27.4346434,187,13,13.08908,11.54169,14.03429,13.93451,75,83.30566
28.4350731,187,13,13.44101,12.07188,14.72396,14.65047,75,83.30566
29.4471238,187,13,13.79233,12.62845,15.42748,15.36047,75,83.30566
30.4576518,187,13,14.1387,13.17512,16.1423,16.07747,75,83.30566
31.4685276,187,13,14.49045,13.71376,16.85423,16.7895,75,83.30566
32.6557221,178,22,14.87707,14.22289,17.52905,17.47585,75,83.69926
33.6685923,180,20,15.26686,14.72221,18.20147,18.1564,75,85.05968
34.6795566,181,19,15.64378,15.24398,18.8819,18.84169,75,86.43521
35.6900046,185,15,16.01401,15.76116,19.58353,19.52836,75,87.43703
36.7001775,185,15,16.3742,16.28279,20.29581,20.22731,75,88.13763
37.70567,184,16,16.73893,16.77895,20.9878,20.94353,75,88.60501
38.7153906,185,15,17.10842,17.27012,21.69213,21.65625,75,88.94826
39.7260934,186,14,17.486,17.75272,22.39138,22.35357,75,89.17516
40.7369613,187,13,17.86351,18.21396,23.07746,23.0913,75,89.3035
41.7478602,187,13,18.2401,18.70102,23.74442,23.83143,75,89.38103
42.7583369,187,13,18.6126,19.19164,24.42862,24.5576,75,89.41717
43.7703402,186,14,18.98699,19.67998,25.11693,25.27561,75,89.41976
44.7819085,186,14,19.36039,20.1858,25.79404,25.99454,75,89.41976
45.7928849,186,14,19.74025,20.69642,26.4512,26.71345,75,89.41976
46.8092692,186,14,20.12146,21.19606,27.11649,27.4414,75,89.41976
47.9593167,178,22,20.51955,21.72416,27.75438,28.12316,75,89.83098
