Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3441071,1,199,1.01737,0,0.005011478,0,75,1.17
3.3498126,5,195,2.020811,0.005773196,0.02139263,0.0199268,75,10.2191
4.3996627,10,190,3.027867,0.02424604,0.03996477,0.05445314,75,26.59503
5.367049,26,174,3.961841,0.08025496,0.1061617,0.1309036,75,41.47121
6.3825527,46,154,4.843348,0.2276521,0.2258884,0.262759,75,55.02295
7.3919554,72,128,5.637064,0.4611231,0.4320056,0.4811499,75,65.98652
8.397092,107,93,6.319762,0.7582937,0.7415215,0.8362343,75,74.34776
9.4147489,137,63,6.899817,1.181348,1.14388,1.317084,75,80.22125
10.4190435,165,35,7.381055,1.676685,1.619931,1.915562,75,83.76984
11.4221599,179,21,7.799431,2.227006,2.186873,2.547731,75,85.74244
12.4405051,181,19,8.21419,2.753348,2.794712,3.205023,75,86.58495
13.4452793,182,18,8.623399,3.288045,3.370773,3.867127,75,86.79517
14.4486548,182,18,9.032321,3.8206,3.949922,4.525006,75,86.79877
15.4581591,182,18,9.443991,4.338895,4.53949,5.193707,75,86.79877
16.4714522,182,18,9.857352,4.88616,5.122066,5.853503,75,86.79877
17.5371244,181,19,10.27342,5.402706,5.711125,6.514455,75,86.8257
18.5371206,181,19,10.68559,5.921823,6.282451,7.173042,75,86.96609
19.5455692,180,20,11.10223,6.416625,6.862587,7.851314,75,87.15728
20.5513987,181,19,11.51719,6.943099,7.421355,8.525324,75,87.30833
21.5549622,181,19,11.92583,7.464929,7.996212,9.200503,75,87.41879
22.5724385,181,19,12.34084,7.987108,8.598345,9.862798,75,87.49035
23.5816615,182,18,12.74761,8.506957,9.177942,10.55336,75,87.52088
24.5856281,183,17,13.14647,9.026291,9.775462,11.23558,75,87.52103
25.5873595,183,17,13.54488,9.527131,10.3739,11.92081,75,87.52103
26.5880308,184,16,13.93921,10.06293,10.94784,12.61535,75,87.52103
27.5998842,185,15,14.33644,10.59545,11.5463,13.31092,75,87.52103
28.6041807,184,16,14.73144,11.10198,12.15713,14.00031,75,87.52103
29.6165466,184,16,15.12905,11.65686,12.7485,14.68477,75,87.52103
30.6205056,185,15,15.52162,12.17475,13.35627,15.36996,75,87.52103
31.6326913,184,16,15.92188,12.7136,13.92983,16.08033,75,87.52103
32.7135927,183,17,16.33786,13.23886,14.51724,16.74643,75,87.65601
33.7144651,182,18,16.74447,13.74052,15.10972,17.41669,75,88.1025
34.7210931,182,18,17.15834,14.23347,15.70445,18.08785,75,88.50877
