Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.5467342,3,197,1.011868,0,0.006026746,0.007657927,80,0.2600001
2.5571207,5,195,2.01219,0.00599687,0.01556808,0.02269384,80,2.3379
3.5672927,10,190,3.005341,0.02882881,0.03416059,0.03468581,80,6.265236
4.5785655,17,183,3.982505,0.04324656,0.08334223,0.07162073,80,11.44849
5.588755,27,173,4.933688,0.0778344,0.1450973,0.1562696,80,16.34311
6.5988323,38,162,5.853997,0.1323043,0.2384176,0.2800838,80,20.65509
7.6099128,63,137,6.717103,0.2415643,0.3920354,0.461791,80,24.22286
8.6218192,89,111,7.472573,0.451437,0.6657444,0.7493283,80,27.20561
9.6299804,115,85,8.154314,0.723411,1.009218,1.12031,80,29.51144
10.6415788,143,57,8.747908,1.059855,1.464207,1.585008,80,31.27386
11.6520699,175,25,9.259881,1.508082,2.005188,2.094262,80,32.47277
12.6625776,185,15,9.682459,2.042316,2.658529,2.671877,80,33.24538
