Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.4394698,3,197,1.037503,0,0.007936508,0,80,0.2400002
4.2247118,7,193,2.024503,0.007594937,0.03492064,0.005172414,80,2.217841
5.9956515,15,185,2.992495,0.02911393,0.07936509,0.03793104,80,6.062993
7.1790799,22,178,3.99115,0.06896922,0.1685608,0.09827497,80,11.24509
8.1353811,35,165,4.910036,0.1338677,0.2549272,0.1985095,80,15.87103
9.1233833,47,153,5.778135,0.2688372,0.3504333,0.3843808,80,19.96437
10.1244366,64,136,6.595533,0.4660298,0.4957166,0.6177427,80,23.49519
11.1289533,84,116,7.359748,0.7029433,0.7129584,0.9053798,80,26.44283
12.1361471,112,88,8.020598,1.012152,1.048208,1.31864,80,28.71758
13.1389973,140,60,8.585607,1.408875,1.492263,1.806623,80,30.42937
14.1422692,165,35,9.067595,1.901578,2.002109,2.378053,80,31.63857
15.1525683,180,20,9.486111,2.447215,2.608417,3.017727,80,32.43767
16.1734483,189,11,9.878012,3.012733,3.242896,3.694454,80,32.88837
17.1745933,191,9,10.2685,3.580917,3.847516,4.398259,80,33.09413
18.1827524,191,9,10.65641,4.138593,4.466389,5.095366,80,33.15179
19.2382204,179,21,11.05777,4.670157,5.107611,5.802951,80,33.22255
20.2488622,179,21,11.47041,5.198523,5.684038,6.516211,80,33.60523
21.2542005,177,23,11.89395,5.718701,6.246699,7.204957,80,34.07873
22.268273,178,22,12.33111,6.22141,6.824596,7.883092,80,34.51993
23.2732604,192,8,12.74321,6.71881,7.44717,8.565136,80,34.83915
24.2803653,189,11,13.13035,7.247562,8.07677,9.302803,80,35.0569
25.2944258,190,10,13.52611,7.774403,8.718042,10.02208,80,35.23594
26.3000511,190,10,13.92198,8.296222,9.348781,10.72917,80,35.36925
27.3019306,189,11,14.32312,8.827207,9.968309,11.40799,80,35.46307
28.324251,189,11,14.72701,9.366475,10.59512,12.08687,80,35.52314
29.3285394,190,10,15.13336,9.886288,11.22695,12.78564,80,35.55681
30.3408521,188,12,15.53917,10.40408,11.8485,13.49573,80,35.57252
31.3411991,189,11,15.93907,10.91053,12.48512,14.1856,80,35.57887
32.3538186,188,12,16.3336,11.45297,13.10612,14.90117,80,35.57887
33.360128,186,14,16.71879,11.9961,13.7519,15.60966,80,35.57887
34.436394,180,20,17.11879,12.51728,14.39475,16.32685,80,35.6562
