Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.9021692,3,197,0.9996101,0.005171652,0.005185991,0.005247706,75,1.08
2.9164573,5,195,2.011031,0.02939356,0.01672121,0.01614644,75,10.1782
3.9392433,11,189,2.980672,0.08100295,0.03003757,0.0463062,75,25.9793
4.9174144,26,174,3.920763,0.2062583,0.07636791,0.09979614,75,40.71203
5.9319805,47,153,4.794086,0.4343282,0.148277,0.2169282,75,54.24077
6.944542,79,121,5.546897,0.7397388,0.3317627,0.5008989,75,65.32145
7.9547084,102,98,6.207233,1.119406,0.6086517,0.888374,75,74.06896
