Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.974421,2,198,1.004622,0.00556993,0,0,75,1.17
2.9717506,7,193,1.990949,0.02045036,0.010497,0.0206711,75,10.22025
3.9887527,18,182,2.976461,0.04168823,0.03142389,0.05398177,75,25.89413
4.9709042,41,159,3.90381,0.1153784,0.1163732,0.1283774,75,40.9082
5.9853147,74,126,4.751669,0.2580799,0.3103096,0.2895451,75,53.96499
6.9948255,96,104,5.491699,0.4921173,0.6038156,0.5728316,75,64.87875
8.0073091,127,73,6.138942,0.7828988,0.962416,1.025992,75,72.92238
9.0179057,153,47,6.67183,1.156463,1.42573,1.626729,75,78.49446
10.0280261,169,31,7.120958,1.606972,1.987558,2.303953,75,81.80637
11.039833,178,22,7.530456,2.100109,2.610625,2.995181,75,83.66912
12.0508931,188,12,7.91024,2.606825,3.25051,3.747054,75,84.47864
13.0617977,190,10,8.279003,3.151592,3.90783,4.47678,75,84.67429
14.0733199,190,10,8.643934,3.692441,4.558321,5.226707,75,84.67851
15.0834678,190,10,9.008087,4.22657,5.222347,5.969573,75,84.67851
16.0935083,190,10,9.373103,4.767314,5.885337,6.705387,75,84.67851
17.1664213,190,10,9.738901,5.300868,6.56171,7.43357,75,84.67851
18.1766802,190,10,10.10424,5.843334,7.209601,8.182826,75,84.67851
19.1887888,190,10,10.4707,6.377892,7.879783,8.917053,75,84.67851
20.2024379,189,11,10.83998,6.905647,8.538156,9.667482,75,84.67851
21.212987,189,11,11.21045,7.445441,9.187094,10.40269,75,84.67851
22.224878,189,11,11.58064,7.980412,9.852702,11.13009,75,84.67851
23.2271531,189,11,11.95009,8.50994,10.49035,11.86446,75,84.67851
24.2396663,188,12,12.32598,9.033309,11.14081,12.60539,75,84.67851
25.2501628,187,13,12.70691,9.562223,11.77762,13.33246,75,84.67851
26.2616853,187,13,13.08781,10.06703,12.43262,14.06711,75,84.67851
27.2734995,187,13,13.46782,10.59761,13.05168,14.81859,75,84.67851
28.2856839,187,13,13.84994,11.10611,13.69962,15.55576,75,84.67851
29.2954716,187,13,14.23538,11.61529,14.33718,16.28732,75,84.67851
30.3074308,187,13,14.61895,12.13653,14.96603,17.02302,75,84.67851
31.31774,188,12,15.00309,12.64457,15.59939,17.76871,75,84.67851
32.3930071,178,22,15.39836,13.16488,16.23137,18.46885,75,85.06976
33.4038693,188,12,15.77867,13.68387,16.89937,19.17155,75,86.25824
34.4133197,188,12,16.14764,14.18056,17.5828,19.91782,75,87.13941
35.4237913,188,12,16.52063,14.66104,18.28486,20.64733,75,87.596
36.4364139,190,10,16.8927,15.14229,18.98206,21.3908,75,87.78824
37.4472052,190,10,17.25872,15.63223,19.6773,22.14015,75,87.91184
38.4571509,190,10,17.62617,16.13349,20.37076,22.8752,75,87.9966
39.4684531,191,9,17.99361,16.60285,21.0725,23.63439,75,88.0386
40.4783152,191,9,18.36175,17.09304,21.75815,24.38848,75,88.04403
41.4891974,191,9,18.72686,17.57314,22.43979,25.16742,75,88.04403
