Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.504729,1,199,1.002287,0,0,0.006039813,80,0.2400002
2.5036346,5,195,1.99643,0.005552671,0.006480371,0.02222199,80,2.217841
3.6651463,8,192,3.017648,0.03839086,0.03560453,0.05584061,80,6.533134
4.5643399,16,184,3.974706,0.07674947,0.08937827,0.1218409,80,11.34105
5.559419,24,176,4.888238,0.1420655,0.1987981,0.2165415,80,16.12374
6.5614264,45,155,5.742461,0.2660075,0.3614888,0.3760205,80,20.24519
7.5640553,62,138,6.532159,0.4500243,0.600955,0.5983928,80,23.71361
8.5772423,99,101,7.239586,0.7185187,0.99159,0.8539053,80,26.60051
9.588276,123,77,7.851163,1.087594,1.442508,1.213266,80,28.8199
10.5854701,149,51,8.378152,1.524198,1.966465,1.683852,80,30.47334
