Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.0370385,4,196,1.004048,0.003235149,0.004502445,0.007435751,75,1.17
3.0645743,8,192,2.01138,0.02934398,0.02117742,0.02813868,75,10.45622
4.1149319,14,186,3.017906,0.04540079,0.04373529,0.07933421,75,27.00475
5.0976129,28,172,3.950006,0.06781212,0.08613068,0.2400374,75,41.55579
6.1112097,54,146,4.821236,0.1825476,0.1791407,0.4557678,75,54.48991
7.124823,86,114,5.584301,0.3710835,0.3624561,0.8169847,75,65.29977
8.1366488,118,82,6.22639,0.6756986,0.6846985,1.279678,75,73.40302
9.1460975,148,52,6.759575,1.049502,1.181202,1.812642,75,78.79156
10.1566939,169,31,7.208299,1.490008,1.742578,2.465136,75,82.13036
11.1672188,179,21,7.60789,1.995099,2.361558,3.142782,75,83.87683
