Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3526218,0,200,1.013219,0,0,0,75,1.08
3.3494545,4,196,2.015764,0.003967594,0.006063365,0.009961369,75,9.940271
4.3982739,13,187,3.006603,0.02090725,0.06403032,0.04539382,75,26.43664
5.3679815,25,175,3.934523,0.1004089,0.1605054,0.1078311,75,40.87595
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3855155,6,194,1.020256,0,0.009365727,0.01104372,75,1.17
3.3786923,9,191,2.003471,0.006390858,0.03905404,0.03683424,75,10.1782
4.4421988,21,179,3.003721,0.02678914,0.08446783,0.09510873,75,26.03747
5.4287675,34,166,3.924016,0.07377897,0.1844301,0.2204348,75,40.43108
6.4411495,61,139,4.774164,0.1913078,0.3383727,0.4317142,75,52.88691
7.4521656,87,113,5.514743,0.4178209,0.5935691,0.7563104,75,63.31879
8.4624484,107,93,6.175622,0.7162314,0.9299008,1.164786,75,71.04208
9.4755091,133,67,6.7521,1.09751,1.364341,1.650847,75,76.43372
10.4873412,160,40,7.235015,1.542129,1.91338,2.233739,75,79.79879
11.4975541,173,27,7.642772,2.032458,2.563557,2.885659,75,81.69657
12.5081301,177,23,8.024114,2.536376,3.221412,3.595115,75,82.58352
13.519098,179,21,8.403474,3.03261,3.899713,4.296205,75,82.78085
14.5335336,179,21,8.782578,3.545192,4.574757,5.000386,75,82.78382
15.5441828,179,21,9.159138,4.059855,5.244852,5.69969,75,82.78382
16.5548961,178,22,9.537476,4.56193,5.911397,6.410427,75,82.78382
