Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.0384732,5,195,1.011571,0.004928655,0.006218042,0.01027818,75,1.17
3.0383108,11,189,1.997754,0.01511239,0.03024339,0.04006243,75,10.1782
4.0628598,16,184,2.972216,0.03737351,0.08715345,0.09098756,75,26.01227
5.0428779,36,164,3.879901,0.1208457,0.1972273,0.1800431,75,40.10101
6.0560747,61,139,4.702208,0.3374954,0.3953596,0.3433749,75,52.4853
7.0686417,88,112,5.430365,0.6394345,0.6756818,0.6178869,75,62.78312
9.0167765,120,80,6.117239,0.9730215,1.050933,1.041934,75,71.24632
10.333575,138,62,6.704245,1.319991,1.476739,1.504434,75,76.13602
11.2719357,164,36,7.173621,1.814226,2.053055,2.082099,75,78.99236
12.2822467,180,20,7.551247,2.404564,2.6813,2.759376,75,80.74111
