Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3134519,6,194,1.018268,0.005468315,0,0.01104513,75,1.2636
3.3470131,11,189,2.030272,0.03617121,0,0.03890202,75,10.72076
4.3725702,20,180,2.999162,0.08252436,0.01339014,0.1034521,75,26.928
5.341425,35,165,3.926847,0.1384096,0.0778312,0.2222434,75,41.08485
6.3461639,57,143,4.781826,0.2504581,0.1769158,0.4632363,75,53.89175
7.3594805,84,116,5.551471,0.4510578,0.3741254,0.7731668,75,64.59884
8.428924,117,83,6.200033,0.7061531,0.7224877,1.23992,75,72.5332
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3544006,1,199,1.028403,0,0,0.005657953,75,1.17
3.3692799,4,196,2.035964,0.001783315,0.003152305,0.02213878,75,10.44336
4.3983255,12,188,3.015477,0.0244401,0.04048182,0.05508362,75,26.10073
5.3618645,38,162,3.907308,0.1160223,0.1837308,0.1610878,75,40.16551
6.3632749,64,136,4.720681,0.2955323,0.432196,0.3194245,75,53.0312
7.3687928,82,118,5.463631,0.5289913,0.7794967,0.5481223,75,63.89651
8.3766578,107,93,6.123778,0.8648098,1.176904,0.8669884,75,72.03333
9.3931234,136,64,6.691463,1.29346,1.634197,1.333381,75,77.83595
10.4044409,163,37,7.150387,1.835877,2.190104,1.898426,75,81.45033
11.4075011,182,18,7.537055,2.457037,2.787412,2.522427,75,83.53175
12.4184676,185,15,7.902245,3.092711,3.40524,3.201474,75,84.41817
13.4264363,186,14,8.264907,3.70853,4.010234,3.912178,75,84.62553
14.4412773,186,14,8.629098,4.326207,4.637382,4.619644,75,84.62975
15.4481539,186,14,8.990842,4.957174,5.248147,5.308361,75,84.62975
16.4604013,186,14,9.355446,5.571755,5.88089,6.006651,75,84.62975
17.570992,187,13,9.726827,6.190747,6.488253,6.682365,75,84.6551
18.570739,187,13,10.09204,6.808828,7.083514,7.369718,75,84.79309
19.5713871,187,13,10.45613,7.412213,7.714675,8.048239,75,85.02575
