Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3303806,4,196,0.9967858,0,0.005937438,0.005135636,75,1.08
3.375128,8,192,2.010769,0.01522949,0.02829132,0.01556697,75,10.70683
4.3755266,20,180,2.991345,0.06404879,0.07469892,0.0555106,75,25.89879
5.3653243,42,158,3.884812,0.1543163,0.2242894,0.148816,75,39.75386
6.3774074,64,136,4.708791,0.3068207,0.4576569,0.3397323,75,52.03126
7.3894023,99,101,5.409434,0.5637653,0.8269708,0.662266,75,61.68119
8.3968262,128,72,5.993767,0.8734004,1.347634,1.120832,75,68.91992
9.4110134,154,46,6.492773,1.235468,1.934849,1.734249,75,73.70377
10.4143887,174,26,6.920881,1.640624,2.581039,2.421196,75,76.49913
11.4241829,185,15,7.299088,2.149308,3.254147,3.148173,75,78.02505
12.4355126,189,11,7.654751,2.637279,3.993428,3.902397,75,78.6957
13.4458217,190,10,8.009547,3.135551,4.735451,4.647931,75,78.84341
14.4563199,190,10,8.364524,3.633449,5.475152,5.395787,75,78.84475
15.4671817,190,10,8.719967,4.129541,6.22676,6.134892,75,78.84475
16.47836,191,9,9.074502,4.632331,6.956511,6.886836,75,78.84475
17.6016059,192,8,9.435493,5.117807,7.706681,7.635001,75,78.84475
18.6026487,191,9,9.792301,5.598306,8.415029,8.39401,75,78.84475
19.6129703,191,9,10.15322,6.074307,9.143562,9.155463,75,78.84475
20.6245687,190,10,10.51272,6.564191,9.865204,9.918196,75,78.84475
21.6368556,188,12,10.87381,7.053139,10.60776,10.66285,75,78.84475
22.6407819,188,12,11.23598,7.528717,11.33843,11.39709,75,78.84475
23.6517181,187,13,11.60111,8.011737,12.06471,12.14225,75,78.84475
24.6622355,187,13,11.96706,8.499249,12.80182,12.87187,75,78.84475
25.668477,186,14,12.33349,8.986077,13.535,13.5925,75,78.84475
26.6808226,185,15,12.71289,9.44733,14.25591,14.32751,75,78.84475
27.6806712,185,15,13.08822,9.921893,14.97262,15.03116,75,78.84475
28.6931601,184,16,13.46879,10.38507,15.6896,15.76364,75,78.84475
29.7027731,184,16,13.84881,10.84991,16.41535,16.48596,75,78.84475
30.7149017,184,16,14.22827,11.32154,17.11963,17.22063,75,78.84475
31.7262552,184,16,14.60922,11.77168,17.86415,17.94345,75,78.84475
32.8471538,166,34,15.01908,12.20465,18.51854,18.67819,75,79.25658
33.8626267,169,31,15.4674,12.6278,19.07822,19.39025,75,80.66965
34.8727546,173,27,15.89131,13.04583,19.65001,20.15673,75,82.1447
35.8829216,183,17,16.29809,13.48277,20.25934,20.9238,75,83.15394
36.8929893,186,14,16.67266,13.94964,20.90933,21.7194,75,83.86491
37.8953504,185,15,17.04212,14.40208,21.59107,22.49183,75,84.32643
38.9052121,185,15,17.41778,14.8621,22.25063,23.2832,75,84.5864
39.9163049,186,14,17.79704,15.33719,22.91516,24.04696,75,84.66238
40.9288662,186,14,18.18171,15.79349,23.55514,24.83403,75,84.66339
41.9446362,186,14,18.56319,16.27252,24.19292,25.62046,75,84.66339
42.9551123,186,14,18.93821,16.74691,24.8344,26.41209,75,84.66339
43.9650391,186,14,19.31354,17.22199,25.50093,27.18444,75,84.66339
44.9764304,186,14,19.68996,17.70498,26.14941,27.95804,75,84.66339
45.9865438,185,15,20.07443,18.18963,26.76805,28.7329,75,84.66339
46.9975689,185,15,20.4594,18.68946,27.38559,29.48966,75,84.66339
48.1159308,172,28,20.87634,19.15323,27.98836,30.20962,75,85.22702
49.1267974,174,26,21.287,19.60023,28.61044,30.94521,75,86.4946
50.1436283,175,25,21.69683,20.07626,29.22418,31.67552,75,87.62369
51.1526801,178,22,22.10036,20.5553,29.85414,32.39361,75,88.33511
52.1642833,179,21,22.49308,21.02559,30.52319,33.11831,75,88.80877
53.176658,177,23,22.88464,21.50662,31.20483,33.83513,75,89.08554
54.1894503,178,22,23.27363,21.99257,31.84175,34.58169,75,89.21883
55.1917952,178,22,23.65348,22.46182,32.52538,35.3125,75,89.26271
56.2027939,177,23,24.03834,22.94166,33.20546,36.04259,75,89.2653
57.2027863,179,21,24.4217,23.39771,33.89823,36.76091,75,89.2653
58.2126796,180,20,24.80779,23.85801,34.53828,37.53811,75,89.2653
59.2272655,181,19,25.19026,24.33913,35.21655,38.28001,75,89.2653
60.2393846,180,20,25.57252,24.81679,35.89037,39.03024,75,89.2653
61.2492505,179,21,25.95194,25.2897,36.56091,39.78846,75,89.2653
62.4244368,172,28,26.34239,25.7759,37.2319,40.56497,75,89.27034
63.4258109,175,25,26.74584,26.21957,37.87208,41.28299,75,89.77439
64.435589,178,22,27.13703,26.68145,38.52804,42.03313,75,90.64577
65.436886,171,29,27.52907,27.1305,39.17872,42.77043,73,91.38435
66.4482668,142,58,27.98401,27.52829,39.77692,43.44896,66,92.18801
67.4627199,99,101,28.52805,27.89518,40.2716,44.00597,53,93.70956
68.4739419,33,167,29.21868,28.16084,40.63646,44.34618,41,96.6392
69.4852546,30,170,30.09599,28.28141,40.77282,44.48878,37,101.8048
70.4946405,24,176,30.99074,28.3822,40.89524,44.61446,36,108.0425
71.5053904,0,200,31.95242,28.4243,40.94703,44.66876,31,114.458
72.5160329,0,200,32.96292,28.4243,40.94703,44.66876,30,120.4631
73.526492,0,200,33.97332,28.4243,40.94703,44.66876,28,126.0667
74.5372798,0,200,34.98403,28.4243,40.94703,44.66876,28,130.9877
75.5481241,0,200,35.99438,28.4243,40.94703,44.66876,28,136.1841
76.5593168,0,200,37.00496,28.4243,40.94703,44.66876,25,141.8463
77.669892,4,196,38.01601,28.4243,40.9491,44.6706,25,147.0093
78.6801916,4,196,39.01607,28.43166,40.96241,44.68095,24,151.5099
79.6897174,6,194,40.01068,28.44708,40.97188,44.70235,24,154.1938
80.7007006,6,194,41.00137,28.46827,40.98371,44.7272,24,155.6085
81.7107967,6,194,41.99216,28.49197,40.99288,44.75135,24,156.2801
82.7109688,6,194,42.97264,28.51212,41.006,44.77539,22,156.7293
83.721349,6,194,43.96327,28.53282,41.01636,44.8016,19,157.2769
84.7326664,6,194,44.95403,28.55329,41.02819,44.82691,18,158.1688
85.7426316,5,195,45.94762,28.56663,41.03855,44.85338,16,159.3011
86.7533103,5,195,46.94342,28.57605,41.04774,44.87848,16,160.4344
87.7643064,1,199,47.94626,28.58042,41.04833,44.89618,15,161.3007
88.773776,1,199,48.95156,28.58042,41.04833,44.90998,15,161.8807
89.7846541,0,200,49.96124,28.58042,41.04833,44.9109,12,162.2767
90.7956608,0,200,50.97213,28.58042,41.04833,44.9109,12,163.014
91.8061889,0,200,51.98272,28.58042,41.04833,44.9109,12,164.1047
