Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.3092327,3,197,1.016234,0.009562817,0,0.001716036,75,1.17
3.3494732,6,194,2.037049,0.03792509,0,0.01765159,75,10.71125
4.490159,18,182,3.047572,0.08473569,0.03231501,0.08501751,75,27.36747
5.4610443,30,170,3.969968,0.1736285,0.08796848,0.1872676,75,41.31268
6.4618766,60,140,4.80002,0.3723386,0.2373393,0.3592145,75,54.18036
7.4627089,83,117,5.522113,0.6969155,0.4666138,0.640154,75,64.42641
8.4723191,118,82,6.153046,1.071097,0.7773184,1.092874,75,72.10896
9.4863348,153,47,6.70083,1.45975,1.201084,1.693024,75,77.43739
10.4912184,177,23,7.142262,1.96382,1.696329,2.394836,75,80.61301
11.4975512,184,16,7.544012,2.509125,2.250468,3.115802,75,82.29569
12.5173628,191,9,7.934668,3.059574,2.866523,3.840435,75,82.95045
13.5315508,191,9,8.318357,3.615568,3.452852,4.611272,75,83.06997
14.5357869,191,9,8.696234,4.162146,4.067804,5.338072,75,83.07131
15.5412091,191,9,9.074528,4.71471,4.648947,6.084646,75,83.07131
16.5425217,191,9,9.453466,5.269422,5.242294,6.826183,75,83.07131
17.6104655,190,10,9.837053,5.792519,5.854378,7.57696,75,83.07131
18.6260498,189,11,10.22573,6.352081,6.445727,8.316452,75,83.07131
19.6377662,189,11,10.61722,6.885537,7.047691,9.056777,75,83.07131
20.6528615,189,11,11.00979,7.41522,7.64786,9.804326,75,83.07131
21.6625339,189,11,11.39821,7.96005,8.253119,10.52414,75,83.07131
22.6610102,189,11,11.78679,8.479531,8.846324,11.26074,75,83.07131
23.6755406,189,11,12.18016,9.002027,9.462138,11.99723,75,83.07131
24.6780193,188,12,12.57173,9.546885,10.04525,12.71015,75,83.07131
25.678458,189,11,12.96806,10.06204,10.63462,13.43139,75,83.07131
26.6999674,189,11,13.37139,10.60246,11.21953,14.15267,75,83.07131
27.7017396,189,11,13.7707,11.12976,11.80186,14.87898,75,83.07131
28.7079076,187,13,14.17193,11.66916,12.38191,15.58372,75,83.07131
29.7179193,187,13,14.5783,12.19775,12.95955,16.29838,75,83.07131
30.7196065,187,13,14.98037,12.7305,13.53945,16.9966,75,83.07131
31.7224478,187,13,15.38064,13.24056,14.13098,17.71431,75,83.07131
32.7928672,180,20,15.80259,13.73459,14.71264,18.402,75,83.44571
33.8083053,182,18,16.22572,14.25143,15.31171,19.06892,75,84.63707
34.8142723,185,15,16.64648,14.75327,15.89241,19.75608,75,85.63374
35.8296961,186,14,17.06079,15.25877,16.47293,20.48642,75,86.27987
36.8286242,187,13,17.45825,15.77825,17.05713,21.20183,75,86.67899
37.8354881,185,15,17.85997,16.3144,17.63802,21.90791,75,86.93766
38.8501215,185,15,18.26089,16.85061,18.22839,22.63544,75,87.10024
39.8530221,186,14,18.6542,17.39299,18.81585,23.34033,75,87.21828
40.8673715,186,14,19.05002,17.9369,19.41016,24.06995,75,87.29742
41.8866686,187,13,19.43585,18.50211,19.9884,24.83591,75,87.33486
