Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.9964498,2,198,1.023421,0.006987942,0,0.0007812405,75,1.2636
3.0249057,6,194,2.03689,0.03103766,0.008597885,0.01333676,75,10.71893
4.0571746,13,187,3.03711,0.06979956,0.05612728,0.02517334,75,26.82682
5.0376157,29,171,3.961537,0.1545388,0.1547431,0.08066875,75,41.15662
6.0913104,54,146,4.794026,0.3239006,0.3551227,0.237473,75,53.85891
7.105419,87,113,5.530015,0.5323464,0.670911,0.525745,75,64.48376
8.1091846,120,80,6.159873,0.803116,1.081071,0.9374251,75,72.33131
9.126157,142,58,6.707187,1.130595,1.58949,1.464614,75,77.81351
10.1276164,171,29,7.150933,1.5559,2.1961,2.066995,75,81.11726
11.1377986,185,15,7.53142,2.031641,2.873197,2.760826,75,82.94524
12.1411843,190,10,7.890583,2.501503,3.563282,3.478764,75,83.75554
14.0596296,191,9,8.257826,2.987455,4.248858,4.183053,75,83.9313
15.0649229,191,9,8.612766,3.491292,4.933774,4.901317,75,83.93428
16.0743826,191,9,8.966556,3.960968,5.63588,5.635653,75,83.93428
17.0868967,191,9,9.323655,4.461401,6.348741,6.34727,75,83.93428
18.1953782,191,9,9.683226,4.94425,7.04775,7.04917,75,83.93428
19.2019693,191,9,10.04194,5.428286,7.736045,7.766985,75,83.93428
20.2098542,191,9,10.40639,5.882236,8.438314,8.491312,75,83.93428
21.2302317,190,10,10.77281,6.336159,9.147506,9.210721,75,83.93428
22.2391708,189,11,11.13522,6.837372,9.85627,9.913851,75,83.93428
23.2464878,190,10,11.49591,7.324087,10.54456,10.62955,75,83.93428
24.2577207,190,10,11.86028,7.782817,11.25679,11.34107,75,83.93428
25.2713279,190,10,12.23314,8.261945,11.97081,12.028,75,83.93428
26.2718464,190,10,12.6021,8.721048,12.65948,12.72393,75,83.93428
27.287798,190,10,12.9826,9.177696,13.34454,13.43125,75,83.93428
28.2896037,190,10,13.3602,9.64657,14.018,14.11364,75,83.93428
29.2976545,189,11,13.74005,10.11574,14.70954,14.79302,75,83.93428
30.304612,188,12,14.11535,10.58988,15.40437,15.47231,75,83.93428
