Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.4766095,4,196,1.035003,0.005970149,0.004411765,0.004615385,80,0.2400002
4.2666404,4,196,2.022503,0.02089552,0.01470588,0.01692308,80,2.217841
6.0140061,9,191,2.997995,0.04925374,0.03529412,0.04153847,80,6.082213
7.2015047,13,187,4.04424,0.09569629,0.06387363,0.07195005,80,11.35345
8.1926846,24,176,4.99491,0.1736924,0.1334973,0.1393296,80,16.27079
9.1893959,38,162,5.88736,0.3014722,0.2398856,0.2780629,80,20.52649
10.1935643,58,142,6.703238,0.4637451,0.4537659,0.4925967,80,24.1294
11.1987806,75,125,7.438715,0.7031576,0.7124519,0.795039,80,27.15125
12.2046821,99,101,8.091549,1.013084,1.064851,1.182226,80,29.48415
13.2086834,134,66,8.675264,1.410175,1.510789,1.617983,80,31.23998
14.2158759,160,40,9.169531,1.845665,2.062913,2.188172,80,32.47514
15.230546,172,28,9.603412,2.320162,2.742359,2.779657,80,33.28537
16.2388051,183,17,9.996249,2.806094,3.421868,3.455668,80,33.74468
17.2516483,187,13,10.37931,3.299321,4.101308,4.154972,80,33.95247
18.2506003,186,14,10.75542,3.788585,4.77904,4.880635,80,34.00417
19.2734536,162,38,11.16562,4.275067,5.395379,5.563566,80,34.11148
20.2920184,171,29,11.5879,4.754694,6.002783,6.261708,80,34.64296
21.3070955,175,25,11.97729,5.244658,6.659586,6.995608,80,35.26597
22.3127797,185,15,12.34982,5.748894,7.326476,7.726848,80,35.79367
23.3134967,187,13,12.71551,6.277356,7.945256,8.48891,80,36.17433
24.3149851,189,11,13.08934,6.777413,8.610957,9.205443,80,36.42439
25.3293738,192,8,13.46995,7.28346,9.249725,9.95896,80,36.61777
26.3319621,190,10,13.84685,7.804817,9.89864,10.66714,80,36.76019
27.3437313,190,10,14.2277,8.330415,10.57127,11.37339,80,36.87115
28.3506336,191,9,14.60721,8.837286,11.2503,12.0634,80,36.94593
