Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.4918596,5,195,1.00876,0,0.004241204,0.006742719,80,0.2600001
2.4862027,11,189,1.999622,0.00472273,0.02094245,0.02405983,80,2.217841
3.5012268,15,185,2.986161,0.03073424,0.06479514,0.04470468,80,6.169697
4.5151254,19,181,3.949756,0.09399857,0.1138779,0.08742879,80,11.32871
5.5245684,34,166,4.879976,0.1871513,0.1919865,0.1580134,80,16.23021
6.5304278,48,152,5.750145,0.3697649,0.3079557,0.2740918,80,20.54921
7.5441467,75,125,6.548254,0.627467,0.4943354,0.4930779,80,24.12491
8.5616133,96,104,7.265174,0.9561734,0.772661,0.7932657,80,27.11497
9.5619796,121,79,7.888242,1.367353,1.128863,1.171599,80,29.42563
10.5685571,145,55,8.42344,1.804594,1.579075,1.710855,80,31.19769
11.5834961,174,26,8.85976,2.30435,2.156913,2.364058,80,32.41814
12.5927985,187,13,9.221481,2.861369,2.834511,3.056882,80,33.21811
13.6105009,191,9,9.573122,3.393473,3.519527,3.821476,80,33.66818
14.6245594,193,7,9.91997,3.953645,4.227171,4.53802,80,33.868
15.6376055,194,6,10.26229,4.526134,4.919366,5.268608,80,33.91794
16.6609995,173,27,10.63316,5.079365,5.579825,5.966742,80,34.008
17.6720724,177,23,11.01712,5.637584,6.235047,6.621309,80,34.45557
18.6787551,174,26,11.40644,6.196808,6.868719,7.271032,80,35.01155
19.6880512,183,17,11.77991,6.752842,7.520076,7.963075,80,35.46543
20.7056334,184,16,12.1355,7.320202,8.184994,8.702752,80,35.79138
21.710489,183,17,12.4928,7.870461,8.848569,9.427923,80,35.99096
22.721278,187,13,12.85191,8.396203,9.525531,10.15311,80,36.11361
23.7247603,188,12,13.19397,8.953736,10.20932,10.89168,80,36.18858
24.7392424,186,14,13.53543,9.507556,10.90892,11.64401,80,36.24194
25.7422691,185,15,13.87891,10.03237,11.60235,12.3773,80,36.27766
26.7453082,186,14,14.22351,10.56056,12.29401,13.10752,80,36.29608
