Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.1034705,2,198,1.002659,0.004004918,0,0.0056465,75,1.08
3.1064124,3,197,2.000646,0.01700701,0.01011418,0.02126157,75,9.915888
4.1361991,11,189,2.998338,0.04910832,0.02707592,0.04492484,75,25.50845
5.1257519,27,173,3.921708,0.1372436,0.1017103,0.1409297,75,40.19189
6.1383406,47,153,4.782731,0.2749485,0.2699987,0.295275,75,52.88979
7.1566705,91,109,5.53672,0.5065111,0.571799,0.551657,75,63.40255
8.1586145,121,79,6.154773,0.8010259,0.9915569,1.011266,75,71.16856
9.1747902,144,56,6.691696,1.153829,1.528307,1.57503,75,76.58779
10.1861229,168,32,7.136474,1.582778,2.141463,2.250504,75,79.83032
