Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.8246433,3,197,1.010539,0,0,0.009189804,80,0.2400002
2.8399341,5,195,2.025572,0.009377471,0,0.03226892,80,2.277478
3.9790777,8,192,3.010458,0.04137021,0.008870883,0.06395588,80,6.554514
4.8577841,14,186,3.988062,0.06480043,0.03183582,0.1231089,80,11.38395
5.8546348,22,178,4.917695,0.1234121,0.09376742,0.2257715,80,16.37795
6.8539954,34,166,5.807265,0.2087625,0.204678,0.356645,80,20.71131
7.8645722,52,148,6.638973,0.3303201,0.3822722,0.5806179,80,24.39265
8.8756658,78,122,7.398441,0.5543582,0.5849352,0.8927619,80,27.48914
9.8862648,105,95,8.068584,0.8517976,0.8929551,1.295832,80,29.93764
10.9049825,135,65,8.633833,1.241471,1.294466,1.824559,80,31.76423
11.8984775,165,35,9.098345,1.735337,1.775583,2.437915,80,33.07298
12.9095993,183,17,9.523167,2.250918,2.31667,3.113424,80,33.94562
13.9196905,186,14,9.929789,2.720909,2.869956,3.861523,80,34.44351
14.9303406,187,13,10.32459,3.216717,3.456805,4.593253,80,34.67883
15.9413738,190,10,10.72408,3.708409,4.02992,5.327318,80,34.73438
16.9772005,182,18,11.13997,4.181416,4.656247,5.995266,80,34.82469
17.9873154,185,15,11.55986,4.655286,5.228163,6.691689,80,35.28994
19.0030181,184,16,11.97392,5.123839,5.851326,7.373532,80,35.89184
20.0126219,187,13,12.39447,5.603986,6.443363,8.046051,80,36.40169
21.0230131,189,11,12.81205,6.037522,7.051367,8.748725,80,36.75708
Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.2600361,4,196,1.020551,0.01230837,0.0080739,0,80,0.2600001
3.2616316,7,193,2.008071,0.05576415,0.0252364,0.01660868,80,2.277478
4.4890518,11,189,3.061819,0.09735256,0.04730169,0.04740139,80,6.912313
5.3613237,18,182,4.025453,0.1686867,0.1057462,0.06428625,80,11.58033
6.3662942,35,165,4.943284,0.3488964,0.1816779,0.09754627,80,16.48443
7.3730774,48,152,5.800848,0.5308314,0.331769,0.2199676,80,20.62408
8.3787705,67,133,6.600184,0.7297399,0.5559823,0.4136185,80,24.11057
