Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.9286737,8,192,1.019334,0.005254158,0.005847369,0.01143888,75,1.2636
2.9404818,11,189,2.008308,0.02868255,0.02819932,0.02942349,75,10.4519
3.9458953,18,182,2.978877,0.05541961,0.05707427,0.08703005,75,25.99
4.9390193,30,170,3.904562,0.1389412,0.1149411,0.1966514,75,40.77415
5.9512326,57,143,4.754974,0.3006141,0.2224773,0.4044463,75,53.81743
6.9642232,85,115,5.508707,0.6076825,0.401444,0.6913745,75,64.2548
7.9650226,111,89,6.148717,1.00229,0.7283514,1.051303,75,72.10982
8.9682635,139,61,6.70966,1.449973,1.19343,1.465026,75,77.51553
9.9810737,165,35,7.167225,1.977175,1.779846,2.023484,75,80.72707
10.9960183,178,22,7.560981,2.561795,2.433662,2.645904,75,82.48947
12.0050007,185,15,7.937898,3.167718,3.05333,3.319627,75,83.22599
13.0178988,185,15,8.315181,3.756984,3.690785,3.995276,75,83.41098
14.0276997,185,15,8.692872,4.340869,4.318879,4.682026,75,83.41458
15.0378317,186,14,9.069911,4.940969,4.928927,5.369261,75,83.41458
16.0491629,186,14,9.442808,5.521889,5.585465,6.046722,75,83.41458
17.1509187,187,13,9.818502,6.114826,6.210173,6.736493,75,83.41458
18.161657,188,12,10.19184,6.685431,6.874137,7.416316,75,83.41458
19.1723664,188,12,10.56052,7.261829,7.5104,8.128959,75,83.41458
20.1856568,187,13,10.93155,7.855491,8.158439,8.814629,75,83.41458
21.1962051,187,13,11.30406,8.426705,8.797891,9.518087,75,83.41458
22.208063,187,13,11.67615,9.010262,9.430108,10.22207,75,83.41458
23.2188765,187,13,12.04807,9.584059,10.0629,10.93085,75,83.41458
24.230104,187,13,12.42129,10.1566,10.71569,11.62103,75,83.41458
25.2383463,187,13,12.79192,10.74871,11.35408,12.30051,75,83.41458
26.2480189,186,14,13.16379,11.33765,11.98733,12.99381,75,83.41458
27.2589421,186,14,13.53127,11.9455,12.62878,13.67419,75,83.41458
28.2730726,185,15,13.89707,12.54404,13.28861,14.3625,75,83.41458
29.2866722,185,15,14.27642,13.12249,13.93578,15.03807,75,83.41458
30.3025754,185,15,14.65471,13.71208,14.58318,15.71715,75,83.41458
31.3119706,185,15,15.02763,14.29158,15.20681,16.42293,75,83.41458
32.4409239,184,16,15.40657,14.86098,15.8745,17.09532,75,83.70389
33.4499565,187,13,15.77883,15.44598,16.51221,17.78747,75,84.57647
34.4632264,187,13,16.13851,16.01875,17.20094,18.48693,75,85.38403
35.4729912,186,14,16.49762,16.60029,17.87022,19.19428,75,85.94327
36.4868892,186,14,16.85074,17.19447,18.55291,19.89906,75,86.32795
37.4918207,186,14,17.19847,17.79992,19.20854,20.60667,75,86.58125
38.5036735,186,14,17.54524,18.39305,19.86089,21.35711,75,86.75102
39.5152559,186,14,17.89305,18.97974,20.53243,22.08948,75,86.87871
40.5260488,186,14,18.24543,19.56787,21.19637,22.81528,75,86.96362
41.537845,186,14,18.5992,20.15743,21.87004,23.52665,75,87.00917
42.5475302,183,17,18.96212,20.75463,22.49422,24.24724,75,87.01603
43.5634083,182,18,19.32743,21.33274,23.16029,24.95188,75,87.01603
44.5729972,181,19,19.69025,21.9382,23.7941,25.65565,75,87.01603
45.585323,181,19,20.05532,22.52738,24.44898,26.35159,75,87.01603
46.5975916,181,19,20.41824,23.11552,25.07664,27.08174,75,87.01603
47.7222958,179,21,20.78355,23.67805,25.69098,27.80931,75,87.41067
48.7328257,180,20,21.15205,24.24265,26.36309,28.50146,75,88.25716
49.7448898,182,18,21.51813,24.81312,27.00554,29.22606,75,88.87943
50.7547614,182,18,21.87345,25.41215,27.64022,29.95722,75,89.21434
51.7659465,181,19,22.23314,25.99974,28.26959,30.68854,75,89.35458
52.7775397,183,17,22.59238,26.57953,28.93534,31.40165,75,89.37162
53.7887813,184,16,22.95113,27.1595,29.56138,32.15384,75,89.37162
54.8066544,184,16,23.31706,27.73388,30.20648,32.87756,75,89.37162
55.8073515,185,15,23.68127,28.31005,30.83943,33.58487,75,89.37162
56.8179168,186,14,24.04933,28.88841,31.488,34.28811,75,89.37162
57.8289319,184,16,24.42221,29.46746,32.12314,34.98463,75,89.37162
58.8392306,182,18,24.79774,30.03893,32.7422,35.69764,75,89.37162
59.8531795,182,18,25.17766,30.59268,33.37748,36.41341,75,89.37162
60.8633477,179,21,25.5519,31.17045,34.0391,37.08447,75,89.37162
62.0374394,168,32,25.94021,31.72055,34.68797,37.76621,75,89.38473
63.0484248,170,30,26.3783,32.19328,35.27363,38.43648,75,90.36052
64.0606048,173,27,26.80123,32.65977,35.89927,39.11057,75,92.26182
65.0697721,175,25,27.20473,33.16982,36.51797,39.80424,75,93.78408
66.0813755,180,20,27.60144,33.68232,37.15963,40.4958,75,94.84565
67.0826857,0,200,28.58289,33.70117,37.18033,40.5192,73,95.60919
68.0939886,0,200,29.59316,33.70117,37.18033,40.5192,73,96.16162
69.1052233,0,200,30.6033,33.70117,37.18033,40.5192,71,96.50678
70.1151159,0,200,31.61435,33.70117,37.18033,40.5192,69,96.9298
71.1258884,0,200,32.62495,33.70117,37.18033,40.5192,64,97.69094
72.1265075,0,200,33.62576,33.70117,37.18033,40.5192,56,99.09196
73.1370653,0,200,34.63556,33.70117,37.18033,40.5192,51,104.9843
74.147407,0,200,35.64648,33.70117,37.18033,40.5192,47,117.8342
75.1582462,0,200,36.65747,33.70117,37.18033,40.5192,35,133.0894
76.1678779,0,200,37.66797,33.70117,37.18033,40.5192,31,145.6636
77.3160711,17,183,38.67139,33.70311,37.1914,40.53425,30,154.4644
78.3255495,11,189,39.63027,33.72904,37.24455,40.6106,26,163.1722
79.3369575,9,191,40.61329,33.74945,37.27874,40.63892,26,172.4901
80.3482506,9,191,41.60326,33.77178,37.29906,40.65763,26,180.0681
81.3578934,4,196,42.59416,33.79197,37.31428,40.68068,24,185.6995
82.3592145,4,196,43.58453,33.8091,37.31428,40.69254,23,189.8385
83.3690062,4,196,44.58529,33.82543,37.31428,40.70551,22,192.7213
84.3795091,4,196,45.5854,33.84271,37.31428,40.71751,20,194.5557
85.3898017,5,195,46.58585,33.85207,37.31428,40.73743,19,196.5736
86.40073,5,195,47.58655,33.86361,37.31428,40.7552,18,199.4602
87.411202,5,195,48.58692,33.87514,37.31428,40.77296,17,203.4563
88.4221842,0,200,49.58886,33.88283,37.31428,40.78978,15,207.7601
89.431878,0,200,50.59945,33.88283,37.31428,40.78978,15,211.397
90.4435964,0,200,51.60998,33.88283,37.31428,40.78978,15,214.1668
91.4530963,0,200,52.62059,33.88283,37.31428,40.78978,13,216.3937
92.5863246,12,188,53.61823,33.88691,37.33325,40.80778,11,217.8316
93.597542,16,184,54.58241,33.91936,37.39127,40.85894,11,219.8628
94.6067472,17,183,55.53574,33.95705,37.43881,40.94343,11,221.6292
95.617787,15,185,56.48801,33.99282,37.48476,41.03513,10,222.8062
96.6279914,9,191,57.47717,34.00818,37.49732,41.07116,9,223.605
97.6445934,9,191,58.47327,34.02195,37.51024,41.10471,9,224.2834
98.6568007,6,194,59.46735,34.033,37.52602,41.12994,7,224.7559
99.6668051,0,200,60.46843,34.03925,37.53725,41.14098,5,225.2057
100.6787059,0,200,61.47968,34.03925,37.53725,41.14098,4,225.6949
101.6877371,0,200,62.48971,34.03925,37.53725,41.14098,4,226.2763
102.6991426,0,200,63.50014,34.03925,37.53725,41.14098,3,227.1086
103.710102,0,200,64.51132,34.03925,37.53725,41.14098,2,228.2677
104.7201073,0,200,65.52129,34.03925,37.53725,41.14098,2,229.3473
105.7312443,0,200,66.53236,34.03925,37.53725,41.14098,2,230.198
106.7410493,0,200,67.54285,34.03925,37.53725,41.14098,2,230.6779
107.8498633,3,197,68.54465,34.03925,37.55142,41.15417,1,230.9963
