Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.7420178,6,194,1.002681,0.01169543,0.0107654,0,75,1.08
2.7561865,10,190,1.994211,0.04492507,0.04566836,0,75,10.1782
3.7659062,19,181,2.954562,0.1009258,0.1272866,0.01210809,75,25.52179
4.7770977,33,167,3.877395,0.1973962,0.2347082,0.07093246,75,40.54788
5.7911725,44,156,4.750836,0.3338544,0.3967657,0.1942713,75,53.3952
6.7925859,75,125,5.524649,0.5335672,0.6353412,0.4374681,75,64.01061
7.8036963,103,97,6.210695,0.7938876,0.9670619,0.8147753,75,72.28904
8.8134077,127,73,6.817988,1.165212,1.387132,1.230686,75,77.92777
9.8246474,155,45,7.338921,1.613712,1.909314,1.725892,75,81.55148
10.8352494,173,27,7.779807,2.147265,2.512388,2.293621,75,83.5416
11.845572,186,14,8.190874,2.689384,3.120259,2.938861,75,84.39697
12.8568391,187,13,8.596865,3.225691,3.75985,3.570512,75,84.61214
13.866201,187,13,9.00383,3.744043,4.382954,4.233894,75,84.61575
14.8781695,187,13,9.410993,4.280854,5.014159,4.871508,75,84.61575
15.8879532,187,13,9.817104,4.801731,5.654433,5.5165,75,84.61575
17.0989642,187,13,10.22667,5.342062,6.286053,6.14605,75,84.61575
18.1091586,188,12,10.63372,5.871705,6.911741,6.794882,75,84.61575
19.1196459,187,13,11.04158,6.399065,7.560451,7.42015,75,84.61575
20.1305696,187,13,11.44382,6.908772,8.192589,8.095823,75,84.61575
21.1410846,186,14,11.84652,7.41681,8.862267,8.734292,75,84.61575
22.1476232,187,13,12.24644,7.92634,9.494187,9.405725,75,84.61575
23.1582066,187,13,12.6525,8.422546,10.15268,10.05494,75,84.61575
24.1699751,186,14,13.05432,8.91939,10.79344,10.73547,75,84.61575
25.1791803,185,15,13.45553,9.444548,11.44909,11.376,75,84.61575
26.1908379,185,15,13.85779,9.951,12.0904,12.04591,75,84.61575
27.2006465,185,15,14.25865,10.45888,12.75287,12.69556,75,84.61575
28.2105648,185,15,14.65986,10.96988,13.3949,13.36416,75,84.61575
29.2214281,186,14,15.0605,11.47671,14.06002,14.0134,75,84.61575
