Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.3989178,1,199,1.000958,0,0.006482622,0,43,0.2399999
2.4094892,4,196,2.004493,0,0.02351227,0.003212186,43,2.275311
3.4203885,7,193,2.989979,0.03143285,0.05378195,0.01885364,43,6.109223
4.4306887,9,191,3.968315,0.06345546,0.08475197,0.05197967,43,10.35873
5.4411255,12,188,4.931179,0.1086677,0.1152301,0.1180032,43,14.09653
6.4517268,17,183,5.874479,0.1844436,0.1462084,0.2130376,43,17.09147
7.4620988,23,177,6.80323,0.2686776,0.1814976,0.337495,43,19.48762
8.472866,27,173,7.703204,0.3633361,0.2415284,0.5098504,43,21.23052
9.4833876,31,169,8.581699,0.5036502,0.3108998,0.6950214,43,22.44105
10.4941809,33,167,9.447351,0.6727548,0.3805426,0.892669,43,23.17076
11.5045902,33,167,10.31059,0.8459665,0.4508585,1.092093,43,23.57271
12.516046,33,167,11.17463,1.020262,0.5207932,1.291716,43,23.72741
13.5260222,33,167,12.03782,1.193419,0.589895,1.491285,43,23.75433
14.5356548,31,169,12.90464,1.363305,0.6532737,1.691304,43,23.755
15.5469489,31,169,13.77797,1.538736,0.7092015,1.874176,43,23.755
16.5492066,32,168,14.6438,1.700194,0.7653461,2.065029,43,23.84727
17.5589056,31,169,15.51467,1.853767,0.8210478,2.273964,43,24.35894
18.569533,31,169,16.38906,2.009922,0.8745619,2.472943,43,25.12731
19.5804989,31,169,17.2623,2.163248,0.9326839,2.673398,43,25.91458
20.59131,31,169,18.13204,2.328704,0.9903345,2.874566,43,26.56297
21.6016549,31,169,18.99936,2.497736,1.049162,3.077482,43,27.07523
22.6124277,31,169,19.86786,2.662317,1.108695,3.279969,43,27.46656
23.6226109,30,170,20.73667,2.824594,1.169218,3.482177,43,27.76072
24.6330494,30,170,21.60615,2.985468,1.228302,3.685546,43,27.97815
25.6436836,30,170,22.47166,3.146116,1.296473,3.891489,43,28.15168
26.6547935,30,170,23.33588,3.307294,1.367789,4.097439,43,28.27523
27.6645568,30,170,24.20034,3.468475,1.438616,4.303382,43,28.35309
28.6756401,30,170,25.06703,3.629982,1.507557,4.506208,43,28.38539
29.6861296,29,171,25.93748,3.785798,1.57186,4.705709,43,28.39761
30.6965266,30,170,26.81161,3.928723,1.635939,4.905403,43,28.39761
31.7075448,27,173,27.69694,4.069153,1.692854,5.084742,43,28.58626
32.7184803,27,173,28.58122,4.214117,1.756994,5.256693,43,29.36537
33.7289865,28,172,29.46137,4.371134,1.821078,5.42878,43,30.70518
34.7396905,29,171,30.34564,4.526954,1.885452,5.590325,43,32.2391
35.7503187,29,171,31.21523,4.688606,1.968184,5.768767,43,33.60804
36.7607903,30,170,32.08467,4.849464,2.0539,5.946842,43,34.79708
37.7714061,31,169,32.94873,5.000847,2.153581,6.135407,43,35.75786
38.7813225,31,169,33.80671,5.150456,2.25102,6.341939,43,36.5458
