Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
2.0147823,3,197,1.01354,0,0,0.01086333,75,1.17
3.0235364,5,195,2.005105,0.003973324,0.007748586,0.04764983,75,10.18857
4.0281276,14,186,2.9805,0.01573576,0.04315181,0.09267798,75,25.9356
5.0114992,22,178,3.912117,0.03996711,0.09653858,0.2207589,75,41.30935
6.0152891,40,160,4.797433,0.1227078,0.2020192,0.3959958,75,54.94824
7.0199005,66,134,5.591978,0.3194143,0.3852871,0.6466293,75,66.43733
8.0287877,97,103,6.303345,0.5921115,0.673719,0.9707873,75,75.38056
9.030219,125,75,6.876818,0.9875799,1.084321,1.456852,75,81.69706
10.0354199,159,41,7.333606,1.493083,1.637469,2.046524,75,85.75219
11.0402346,174,26,7.719689,2.044904,2.252259,2.733988,75,87.98317
12.0434759,185,15,8.077635,2.612919,2.90385,3.454504,75,88.97707
13.0553344,185,15,8.433016,3.199984,3.547897,4.188177,75,89.22137
14.0606216,185,15,8.786834,3.79382,4.200219,4.901569,75,89.22694
15.0709873,185,15,9.140655,4.37649,4.845136,5.631084,75,89.22694
16.0710958,185,15,9.493795,4.968604,5.48338,6.354693,75,89.22694
17.1040218,184,16,9.848836,5.542251,6.13084,7.080043,75,89.22694
18.1062509,184,16,10.20211,6.116281,6.772158,7.814082,75,89.22694
19.1116133,184,16,10.55603,6.699313,7.430116,8.529942,75,89.22694
20.1176514,183,17,10.91252,7.283607,8.076553,9.245448,75,89.22694
21.1190911,183,17,11.27328,7.860554,8.719319,9.951418,75,89.22694
22.1264338,184,16,11.6366,8.422445,9.374693,10.66378,75,89.22694
23.1253674,184,16,11.99818,8.985956,10.01709,11.37701,75,89.22694
24.1310971,185,15,12.36201,9.542345,10.68433,12.07975,75,89.22694
25.1324408,185,15,12.72392,10.10346,11.33402,12.78808,75,89.22694
26.1345995,185,15,13.08652,10.65578,12.00288,13.48906,75,89.22694
27.1409915,184,16,13.45524,11.2182,12.64022,14.20192,75,89.22694
28.1410567,184,16,13.82129,11.78288,13.27145,14.90925,75,89.22694
29.1452274,183,17,14.18778,12.33866,13.9306,15.60917,75,89.22694
30.1515925,184,16,14.55105,12.9125,14.58432,16.31113,75,89.22694
31.1565708,182,18,14.91456,13.47334,15.24668,17.01487,75,89.22694
32.1998626,172,28,15.30487,13.99967,15.87465,17.69794,75,89.51263
33.2000214,171,29,15.71533,14.47366,16.51269,18.36187,75,91.04671
34.2057098,173,27,16.12559,14.96435,17.13946,19.03013,75,92.82952
35.2148752,178,22,16.51792,15.48373,17.80612,19.7005,75,94.16901
36.2175223,180,20,16.89575,16.03055,18.45601,20.37929,75,95.03867
37.2207618,180,20,17.26977,16.58533,19.12991,21.03869,75,95.51331
38.2253108,182,18,17.63493,17.1451,19.79343,21.73571,75,95.7374
39.2265779,182,18,17.9963,17.68828,20.46207,22.44627,75,95.81407
40.2278803,180,20,18.34953,18.2375,21.14417,23.16104,75,95.84
41.2306247,179,21,18.70586,18.78605,21.82337,23.87753,75,95.84
42.2363029,179,21,19.06409,19.30623,22.51818,24.60621,75,95.84
43.2418582,178,22,19.42379,19.84934,23.19919,25.32241,75,95.84
44.2479665,178,22,19.78674,20.37338,23.87297,26.04112,75,95.84
45.250459,180,20,20.1558,20.8906,24.5671,26.74885,75,95.84
46.2508218,180,20,20.52199,21.42677,25.2187,27.46458,75,95.84
47.2859648,171,29,20.91524,21.92806,25.86071,28.15234,75,96.14412
48.2882971,176,24,21.30199,22.43583,26.49112,28.86218,75,97.51971
49.3002877,179,21,21.67646,22.97047,27.14521,29.58806,75,98.8676
50.3009132,178,22,22.04668,23.47821,27.78415,30.33406,75,99.74097
51.3082701,179,21,22.42649,23.97288,28.42241,31.06668,75,100.2463
52.3083808,179,21,22.80507,24.48316,29.06167,31.80386,75,100.5371
53.3144664,180,20,23.17333,25.00002,29.73117,32.53292,75,100.6883
54.320326,179,21,23.5454,25.50847,30.39286,33.26734,75,100.7638
55.3244069,179,21,23.92575,26.00073,31.05717,33.98288,75,100.7988
56.3244973,178,22,24.30633,26.49638,31.72592,34.68169,75,100.8008
57.3264831,178,22,24.69628,26.96699,32.3919,35.38363,75,100.8008
58.3274813,178,22,25.08709,27.45714,33.04153,36.08064,75,100.8008
59.3315855,177,23,25.47867,27.9279,33.69885,36.79147,75,100.8008
60.3311359,177,23,25.86654,28.41949,34.34209,37.49646,75,100.8008
61.3362944,175,25,26.25372,28.90027,35.02338,38.19254,75,100.8008
62.3780241,168,32,26.66285,29.35446,35.67099,38.88674,75,101.1637
63.3835548,174,26,27.06032,29.84753,36.33495,39.55969,75,102.4546
64.3865795,173,27,27.45122,30.31128,37.00621,40.26365,75,103.5049
65.3885414,165,35,27.83823,30.78647,37.67667,40.96691,72,104.0896
66.391681,3,197,28.69637,30.90474,37.8294,41.13043,66,104.7569
67.3943788,2,198,29.68806,30.91901,37.8446,41.13353,62,106.0541
68.4004982,2,198,30.68526,30.93341,37.85989,41.13353,60,107.8943
69.4019738,2,198,31.6761,30.94772,37.87507,41.13353,53,110.1624
70.4102016,2,198,32.67394,30.96216,37.89036,41.13353,40,113.1848
71.4113896,2,198,33.6657,30.97643,37.90556,41.13353,36,117.8674
72.4123925,0,200,34.66567,30.97936,37.90862,41.13353,32,125.3519
73.4187363,0,200,35.67183,30.97936,37.90862,41.13353,32,136.9208
74.4213395,0,200,36.67389,30.97936,37.90862,41.13353,31,150.342
75.4290295,0,200,37.6787,30.97936,37.90862,41.13353,30,162.5837
76.430502,0,200,38.6831,30.97936,37.90862,41.13353,29,171.5563
77.4825869,16,184,39.64152,31.00091,37.93867,41.21891,28,178.4978
78.4847106,18,182,40.58313,31.04026,37.9907,41.30901,23,185.7776
79.4896932,3,197,41.53954,31.05565,38.03695,41.39427,21,192.1703
80.4941003,3,197,42.53393,31.05565,38.04706,41.41444,20,197.187
81.5007512,3,197,43.53052,31.05565,38.05239,41.43932,19,200.5905
82.5152669,3,197,44.52826,31.05565,38.06259,41.45951,18,203.0403
83.5114505,3,197,45.52106,31.05565,38.06791,41.48428,18,204.726
84.5118818,3,197,46.51152,31.05565,38.07777,41.50457,18,205.8709
85.5152855,3,197,47.50484,31.05565,38.08341,41.52906,18,206.8214
86.5178725,3,197,48.49712,31.05565,38.09335,41.54934,18,208.9335
87.5235998,0,200,49.49923,31.05565,38.09779,41.55364,15,212.4542
88.5281837,0,200,50.50553,31.05565,38.09779,41.55364,15,215.6844
89.5325723,0,200,51.50907,31.05565,38.09779,41.55364,14,218.2094
90.5361373,0,200,52.51243,31.05565,38.09779,41.55364,12,220.1364
91.5414763,0,200,53.51488,31.05565,38.09779,41.55364,12,221.2685
92.5657756,7,193,54.48895,31.07652,38.10901,41.60272,10,222.3903
93.5710794,7,193,55.4644,31.10515,38.13545,41.63666,10,224.2116
94.5770104,11,189,56.43031,31.14243,38.17339,41.68064,9,225.8431
95.5834088,2,198,57.41498,31.16433,38.20652,41.69176,8,227.1371
96.5841786,0,200,58.41089,31.17097,38.21357,41.69176,6,228.1053
97.5850741,0,200,59.41185,31.17097,38.21357,41.69176,5,228.9072
98.5895879,0,200,60.41732,31.17097,38.21357,41.69176,4,229.6292
99.592531,0,200,61.41922,31.17097,38.21357,41.69176,3,230.2422
100.5970852,0,200,62.42479,31.17097,38.21357,41.69176,3,230.8772
101.6023741,0,200,63.42986,31.17097,38.21357,41.69176,3,231.5863
102.6055854,0,200,64.43176,31.17097,38.21357,41.69176,3,232.4452
103.6080114,0,200,65.43467,31.17097,38.21357,41.69176,1,233.4367
104.6093966,0,200,66.43616,31.17097,38.21357,41.69176,0,234.2188
